entry,at,order
"-- starting hand #109 (id: sbm92hsqwahl)  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Moshe @ TnqjiCf6Q-"") --",2025-09-09T02:57:20.316Z,175738664031600
"-- ending hand #108 --",2025-09-09T02:57:14.263Z,175738663426303
"""Moshe @ TnqjiCf6Q-"" collected 12.50 from pot with low hand with seven high (combination: A♣, 4♣, 5♥, 6♠, 7♥)",2025-09-09T02:57:14.263Z,175738663426302
"""Moshe @ TnqjiCf6Q-"" collected 12.50 from pot with hi hand with straight nine high (combination: 5♥, 6♠, 7♦, 8♠, 9♠)",2025-09-09T02:57:14.263Z,175738663426301
"""Moshe @ TnqjiCf6Q-"" shows a 7♥, 6♠, 10♣, 7♦.",2025-09-09T02:57:14.263Z,175738663426300
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:57:13.438Z,175738663343800
"""Barrett @ F2iU_yKLWT"" checks",2025-09-09T02:57:11.915Z,175738663191500
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:57:09.479Z,175738662947900
"River: 5♥, 8♠, 9♠, 4♣ [A♣]",2025-09-09T02:56:57.899Z,175738661789900
"""Greg @ APCL0wOdmb"" calls 5.00",2025-09-09T02:56:57.018Z,175738661701800
"""Barrett @ F2iU_yKLWT"" calls 5.00",2025-09-09T02:56:55.404Z,175738661540400
"""Moshe @ TnqjiCf6Q-"" bets 5.00",2025-09-09T02:56:50.965Z,175738661096500
"Turn: 5♥, 8♠, 9♠ [4♣]",2025-09-09T02:56:43.883Z,175738660388300
"""Greg @ APCL0wOdmb"" calls 2.00",2025-09-09T02:56:43.076Z,175738660307600
"""Kyle @ qthfpyf1ip"" folds",2025-09-09T02:56:41.109Z,175738660110900
"""Barrett @ F2iU_yKLWT"" calls 2.00",2025-09-09T02:56:29.837Z,175738658983700
"""Moshe @ TnqjiCf6Q-"" bets 2.00",2025-09-09T02:56:26.815Z,175738658681500
"Flop:  [5♥, 8♠, 9♠]",2025-09-09T02:56:16.362Z,175738657636200
"""Barrett @ F2iU_yKLWT"" checks",2025-09-09T02:56:15.519Z,175738657551900
"""Moshe @ TnqjiCf6Q-"" calls 1.00",2025-09-09T02:56:13.713Z,175738657371300
"""Greg @ APCL0wOdmb"" calls 1.00",2025-09-09T02:56:11.776Z,175738657177600
"""harrison @ sV_Sz79GTl"" folds",2025-09-09T02:56:10.085Z,175738657008500
"""Kyle @ qthfpyf1ip"" calls 1.00",2025-09-09T02:56:09.225Z,175738656922500
"""Barrett @ F2iU_yKLWT"" posts a big blind of 1.00",2025-09-09T02:56:01.402Z,175738656140208
"""Moshe @ TnqjiCf6Q-"" posts a small blind of 0.50",2025-09-09T02:56:01.402Z,175738656140207
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (251.79) | #2 ""Moshe @ TnqjiCf6Q-"" (399.09) | #3 ""Barrett @ F2iU_yKLWT"" (78.00) | #4 ""Kyle @ qthfpyf1ip"" (176.37) | #10 ""harrison @ sV_Sz79GTl"" (144.75)",2025-09-09T02:56:01.402Z,175738656140201
"-- starting hand #108 (id: sifx0ykdr6lk)  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Greg @ APCL0wOdmb"") --",2025-09-09T02:56:01.402Z,175738656140200
"""Barrett @ F2iU_yKLWT"" shows a J♥.",2025-09-09T02:55:59.936Z,175738655993600
"-- ending hand #107 --",2025-09-09T02:55:54.855Z,175738655485502
"""Greg @ APCL0wOdmb"" collected 50.00 from pot with hi hand with full house jacks full of nines (combination: 9♠, 9♥, J♣, J♠, J♦)",2025-09-09T02:55:54.855Z,175738655485501
"""Greg @ APCL0wOdmb"" shows a 9♠, 4♣, J♣, 3♥.",2025-09-09T02:55:54.855Z,175738655485500
"""Barrett @ F2iU_yKLWT"" calls 20.00",2025-09-09T02:55:54.036Z,175738655403600
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:55:52.200Z,175738655220000
"""Greg @ APCL0wOdmb"" raises to 20.00",2025-09-09T02:55:45.326Z,175738654532600
"""harrison @ sV_Sz79GTl"" folds",2025-09-09T02:55:42.182Z,175738654218200
"""Kyle @ qthfpyf1ip"" folds",2025-09-09T02:55:40.308Z,175738654030800
"""Barrett @ F2iU_yKLWT"" bets 5.00",2025-09-09T02:55:36.878Z,175738653687800
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:55:23.179Z,175738652317900
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:55:20.538Z,175738652053800
"River: 10♦, 9♥, J♠, 5♣ [J♦]",2025-09-09T02:55:14.146Z,175738651414600
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:55:13.340Z,175738651334000
"""Kyle @ qthfpyf1ip"" checks",2025-09-09T02:55:12.100Z,175738651210000
"""Barrett @ F2iU_yKLWT"" checks",2025-09-09T02:54:53.528Z,175738649352800
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:54:52.480Z,175738649248000
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:54:50.293Z,175738649029300
"Turn: 10♦, 9♥, J♠ [5♣]",2025-09-09T02:54:46.984Z,175738648698400
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:54:46.122Z,175738648612200
"""Kyle @ qthfpyf1ip"" checks",2025-09-09T02:54:43.932Z,175738648393200
"""Barrett @ F2iU_yKLWT"" checks",2025-09-09T02:54:42.947Z,175738648294700
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:54:41.379Z,175738648137900
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:54:37.421Z,175738647742100
"Flop:  [10♦, 9♥, J♠]",2025-09-09T02:54:30.393Z,175738647039300
"""Moshe @ TnqjiCf6Q-"" calls 2.00 (bomb pot bet)",2025-09-09T02:54:29.572Z,175738646957200
"""Greg @ APCL0wOdmb"" calls 2.00 (bomb pot bet)",2025-09-09T02:54:28.635Z,175738646863500
"""harrison @ sV_Sz79GTl"" calls 2.00 (bomb pot bet)",2025-09-09T02:54:27.823Z,175738646782300
"""Kyle @ qthfpyf1ip"" calls 2.00 (bomb pot bet)",2025-09-09T02:54:27.011Z,175738646701100
"""Barrett @ F2iU_yKLWT"" posts a bet of 2.00 (bomb pot bet)",2025-09-09T02:54:26.193Z,175738646619300
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (223.79) | #2 ""Moshe @ TnqjiCf6Q-"" (401.09) | #3 ""Barrett @ F2iU_yKLWT"" (100.00) | #4 ""Kyle @ qthfpyf1ip"" (178.37) | #10 ""harrison @ sV_Sz79GTl"" (146.75)",2025-09-09T02:54:24.170Z,175738646417002
"-- starting hand #107 (id: zbx3bdi9fgaz)  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""harrison @ sV_Sz79GTl"") --",2025-09-09T02:54:24.170Z,175738646417001
"Poker variant defined as ""Pot Limit Omaha Hi/Lo (8 or Better)"" by the game type rotation.",2025-09-09T02:54:24.170Z,175738646417000
"-- ending hand #106 --",2025-09-09T02:54:21.145Z,175738646114502
"""Greg @ APCL0wOdmb"" collected 10.00 from pot",2025-09-09T02:54:21.145Z,175738646114501
"Uncalled bet of 10.00 returned to ""Greg @ APCL0wOdmb""",2025-09-09T02:54:21.145Z,175738646114500
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:54:20.232Z,175738646023200
"""Greg @ APCL0wOdmb"" bets 10.00",2025-09-09T02:54:11.371Z,175738645137100
"River: K♠, A♣, 2♦, 9♦ [5♦]",2025-09-09T02:54:03.364Z,175738644336400
"""harrison @ sV_Sz79GTl"" folds",2025-09-09T02:54:02.556Z,175738644255600
"""Kyle @ qthfpyf1ip"" folds",2025-09-09T02:54:01.508Z,175738644150800
"""Moshe @ TnqjiCf6Q-"" calls 3.00",2025-09-09T02:53:54.551Z,175738643455100
"""Greg @ APCL0wOdmb"" bets 3.00",2025-09-09T02:53:52.664Z,175738643266400
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:53:48.513Z,175738642851300
"Turn: K♠, A♣, 2♦ [9♦]",2025-09-09T02:53:46.258Z,175738642625800
"""Kyle @ qthfpyf1ip"" checks",2025-09-09T02:53:45.456Z,175738642545600
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:53:44.479Z,175738642447900
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:53:38.249Z,175738641824900
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:53:36.506Z,175738641650600
"Flop:  [K♠, A♣, 2♦]",2025-09-09T02:53:32.803Z,175738641280300
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:53:31.944Z,175738641194400
"""harrison @ sV_Sz79GTl"" calls 1.00",2025-09-09T02:53:27.657Z,175738640765700
"""Kyle @ qthfpyf1ip"" calls 1.00",2025-09-09T02:53:25.067Z,175738640506700
"""Barrett @ F2iU_yKLWT"" folds",2025-09-09T02:53:13.096Z,175738639309600
"""Moshe @ TnqjiCf6Q-"" calls 1.00",2025-09-09T02:53:12.093Z,175738639209300
"""Greg @ APCL0wOdmb"" posts a big blind of 1.00",2025-09-09T02:53:06.902Z,175738638690209
"""harrison @ sV_Sz79GTl"" posts a small blind of 0.50",2025-09-09T02:53:06.902Z,175738638690208
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (217.79) | #2 ""Moshe @ TnqjiCf6Q-"" (405.09) | #3 ""Barrett @ F2iU_yKLWT"" (100.00) | #4 ""Kyle @ qthfpyf1ip"" (179.37) | #10 ""harrison @ sV_Sz79GTl"" (147.75)",2025-09-09T02:53:06.902Z,175738638690202
"-- starting hand #106 (id: drvzkhnjwubd)  (Pot Limit Omaha Hi) (dealer: ""Kyle @ qthfpyf1ip"") --",2025-09-09T02:53:06.902Z,175738638690201
"The player ""Barrett @ F2iU_yKLWT"" joined the game with a stack of 100.00.",2025-09-09T02:53:06.902Z,175738638690200
"-- ending hand #105 --",2025-09-09T02:53:00.972Z,175738638097202
"""Greg @ APCL0wOdmb"" collected 2.50 from pot",2025-09-09T02:53:00.972Z,175738638097201
"Uncalled bet of 1.00 returned to ""Greg @ APCL0wOdmb""",2025-09-09T02:53:00.972Z,175738638097200
"""harrison @ sV_Sz79GTl"" folds",2025-09-09T02:53:00.163Z,175738638016300
"""Kyle @ qthfpyf1ip"" folds",2025-09-09T02:52:59.300Z,175738637930000
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:52:49.395Z,175738636939500
"""Greg @ APCL0wOdmb"" raises to 2.00",2025-09-09T02:52:44.538Z,175738636453800
"""harrison @ sV_Sz79GTl"" posts a big blind of 1.00",2025-09-09T02:52:39.908Z,175738635990807
"""Kyle @ qthfpyf1ip"" posts a small blind of 0.50",2025-09-09T02:52:39.908Z,175738635990806
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (216.29) | #2 ""Moshe @ TnqjiCf6Q-"" (405.09) | #4 ""Kyle @ qthfpyf1ip"" (179.87) | #10 ""harrison @ sV_Sz79GTl"" (148.75)",2025-09-09T02:52:39.908Z,175738635990801
"-- starting hand #105 (id: g75fpzoib49f)  (Pot Limit Omaha Hi) (dealer: ""Moshe @ TnqjiCf6Q-"") --",2025-09-09T02:52:39.908Z,175738635990800
"The admin approved the player ""Barrett @ F2iU_yKLWT"" participation with a stack of 100.00.",2025-09-09T02:52:36.833Z,175738635683300
"-- ending hand #104 --",2025-09-09T02:52:33.997Z,175738635399702
"""Greg @ APCL0wOdmb"" collected 8.50 from pot",2025-09-09T02:52:33.997Z,175738635399701
"Uncalled bet of 6.37 returned to ""Greg @ APCL0wOdmb""",2025-09-09T02:52:33.997Z,175738635399700
"""harrison @ sV_Sz79GTl"" folds",2025-09-09T02:52:33.191Z,175738635319100
"""Kyle @ qthfpyf1ip"" folds",2025-09-09T02:52:32.332Z,175738635233200
"The player ""Barrett @ F2iU_yKLWT"" requested a seat.",2025-09-09T02:52:31.185Z,175738635118500
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:52:19.728Z,175738633972800
"""Greg @ APCL0wOdmb"" bets 6.37",2025-09-09T02:52:09.180Z,175738632918000
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:52:03.472Z,175738632347200
"""Kyle @ qthfpyf1ip"" checks",2025-09-09T02:52:02.145Z,175738632214500
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:52:01.184Z,175738632118400
"Flop (second board):  [J♠, 4♦, 8♣]",2025-09-09T02:51:56.825Z,175738631682501
"Flop:  [8♥, 8♠, K♠]",2025-09-09T02:51:56.825Z,175738631682500
"""Kyle @ qthfpyf1ip"" calls 2.00 (bomb pot bet)",2025-09-09T02:51:56.003Z,175738631600300
"""Moshe @ TnqjiCf6Q-"" calls 2.00 (bomb pot bet)",2025-09-09T02:51:55.167Z,175738631516700
"""Greg @ APCL0wOdmb"" calls 2.00 (bomb pot bet)",2025-09-09T02:51:54.353Z,175738631435300
"""harrison @ sV_Sz79GTl"" posts a bet of 2.00 (bomb pot bet)",2025-09-09T02:51:53.489Z,175738631348900
"""Kyle @ qthfpyf1ip"" posts a missing small blind of 0.50",2025-09-09T02:51:51.486Z,175738631148607
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (209.79) | #2 ""Moshe @ TnqjiCf6Q-"" (407.09) | #4 ""Kyle @ qthfpyf1ip"" (182.37) | #10 ""harrison @ sV_Sz79GTl"" (150.75)",2025-09-09T02:51:51.486Z,175738631148602
"-- starting hand #104 (id: lofm5xpuygnx)  (Pot Limit Omaha Hi) (dealer: ""Greg @ APCL0wOdmb"") --",2025-09-09T02:51:51.486Z,175738631148601
"The player ""Kyle @ qthfpyf1ip"" joined the game with a stack of 182.37.",2025-09-09T02:51:51.486Z,175738631148600
"-- ending hand #103 --",2025-09-09T02:51:43.464Z,175738630346404
"""Moshe @ TnqjiCf6Q-"" collected 9.00 from pot with Two Pair on the second board  (combination: 4♣, 4♠, 2♠, 2♥, A♠)",2025-09-09T02:51:43.464Z,175738630346403
"""harrison @ sV_Sz79GTl"" collected 9.00 from pot with Three of a Kind (combination: 3♣, 3♦, 3♠, Q♠, 10♣)",2025-09-09T02:51:43.464Z,175738630346402
"""Moshe @ TnqjiCf6Q-"" shows a K♦, K♣, 4♣, 2♠.",2025-09-09T02:51:43.464Z,175738630346401
"""harrison @ sV_Sz79GTl"" shows a K♥, 3♣, 3♦, 4♦.",2025-09-09T02:51:43.464Z,175738630346400
"""Moshe @ TnqjiCf6Q-"" calls 6.00",2025-09-09T02:51:42.646Z,175738630264600
"""Greg @ APCL0wOdmb"" folds",2025-09-09T02:51:31.798Z,175738629179800
"The player ""Kyle @ qthfpyf1ip"" sit back with the stack of 182.37.",2025-09-09T02:51:29.874Z,175738628987400
"""harrison @ sV_Sz79GTl"" bets 6.00",2025-09-09T02:51:20.844Z,175738628084400
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:51:17.579Z,175738627757900
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:51:15.555Z,175738627555500
"River (second board): 4♠, 2♥, J♥, A♠ [7♣]",2025-09-09T02:51:06.322Z,175738626632201
"River: 7♦, 5♦, 10♣, Q♠ [3♠]",2025-09-09T02:51:06.322Z,175738626632200
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:51:05.518Z,175738626551800
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:51:03.749Z,175738626374900
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:50:58.766Z,175738625876600
"Turn (second board): 4♠, 2♥, J♥ [A♠]",2025-09-09T02:50:57.044Z,175738625704401
"Turn: 7♦, 5♦, 10♣ [Q♠]",2025-09-09T02:50:57.044Z,175738625704400
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:50:56.227Z,175738625622700
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:50:55.111Z,175738625511100
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:50:52.737Z,175738625273700
"Flop (second board):  [4♠, 2♥, J♥]",2025-09-09T02:50:49.442Z,175738624944201
"Flop:  [7♦, 5♦, 10♣]",2025-09-09T02:50:49.442Z,175738624944200
"""Moshe @ TnqjiCf6Q-"" calls 2.00 (bomb pot bet)",2025-09-09T02:50:48.594Z,175738624859400
"""Greg @ APCL0wOdmb"" calls 2.00 (bomb pot bet)",2025-09-09T02:50:47.698Z,175738624769800
"""harrison @ sV_Sz79GTl"" posts a bet of 2.00 (bomb pot bet)",2025-09-09T02:50:46.894Z,175738624689400
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (211.79) | #2 ""Moshe @ TnqjiCf6Q-"" (406.09) | #10 ""harrison @ sV_Sz79GTl"" (149.75)",2025-09-09T02:50:44.838Z,175738624483802
"-- starting hand #103 (id: cty2pqr7jf2k)  (Pot Limit Omaha Hi) (dealer: ""harrison @ sV_Sz79GTl"") --",2025-09-09T02:50:44.838Z,175738624483801
"Poker variant defined as ""Pot Limit Omaha Hi"" by the game type rotation.",2025-09-09T02:50:44.838Z,175738624483800
"-- ending hand #102 --",2025-09-09T02:50:38.791Z,175738623879102
"""Greg @ APCL0wOdmb"" collected 72.00 from pot with Three of a Kind, Q's (combination: Q♦, Q♣, Q♥, A♠, 10♣)",2025-09-09T02:50:38.791Z,175738623879101
"""Greg @ APCL0wOdmb"" shows a 10♣, Q♦.",2025-09-09T02:50:38.791Z,175738623879100
"""harrison @ sV_Sz79GTl"" calls 18.00",2025-09-09T02:50:37.951Z,175738623795100
"""Greg @ APCL0wOdmb"" bets 18.00",2025-09-09T02:50:28.981Z,175738622898100
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:50:25.348Z,175738622534800
"River: Q♣, 3♣, A♠, 4♣ [Q♥]",2025-09-09T02:50:23.017Z,175738622301700
"""harrison @ sV_Sz79GTl"" calls 9.00",2025-09-09T02:50:22.209Z,175738622220900
"""Greg @ APCL0wOdmb"" bets 9.00",2025-09-09T02:50:16.176Z,175738621617600
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:50:10.506Z,175738621050600
"Turn: Q♣, 3♣, A♠ [4♣]",2025-09-09T02:50:07.034Z,175738620703400
"""Greg @ APCL0wOdmb"" calls 5.00",2025-09-09T02:50:06.197Z,175738620619700
"""harrison @ sV_Sz79GTl"" bets 5.00",2025-09-09T02:50:01.933Z,175738620193300
"Flop:  [Q♣, 3♣, A♠]",2025-09-09T02:49:52.358Z,175738619235800
"""Greg @ APCL0wOdmb"" calls 4.00",2025-09-09T02:49:51.540Z,175738619154000
"""harrison @ sV_Sz79GTl"" raises to 4.00",2025-09-09T02:49:46.775Z,175738618677500
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:49:44.028Z,175738618402800
"""Greg @ APCL0wOdmb"" posts a big blind of 1.00",2025-09-09T02:49:41.222Z,175738618122206
"""harrison @ sV_Sz79GTl"" posts a small blind of 0.50",2025-09-09T02:49:41.222Z,175738618122205
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (175.79) | #2 ""Moshe @ TnqjiCf6Q-"" (406.09) | #10 ""harrison @ sV_Sz79GTl"" (185.75)",2025-09-09T02:49:41.222Z,175738618122201
"-- starting hand #102 (id: 8ohey4w0b1dk)  (No Limit Texas Hold'em) (dealer: ""Moshe @ TnqjiCf6Q-"") --",2025-09-09T02:49:41.222Z,175738618122200
"-- ending hand #101 --",2025-09-09T02:49:35.318Z,175738617531802
"""harrison @ sV_Sz79GTl"" collected 1.00 from pot",2025-09-09T02:49:35.318Z,175738617531801
"Uncalled bet of 0.50 returned to ""harrison @ sV_Sz79GTl""",2025-09-09T02:49:35.318Z,175738617531800
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:49:34.485Z,175738617448500
"""Greg @ APCL0wOdmb"" folds",2025-09-09T02:49:32.092Z,175738617209200
"""harrison @ sV_Sz79GTl"" posts a big blind of 1.00",2025-09-09T02:49:25.709Z,175738616570906
"""Moshe @ TnqjiCf6Q-"" posts a small blind of 0.50",2025-09-09T02:49:25.709Z,175738616570905
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (175.79) | #2 ""Moshe @ TnqjiCf6Q-"" (406.59) | #10 ""harrison @ sV_Sz79GTl"" (185.25)",2025-09-09T02:49:25.709Z,175738616570901
"-- starting hand #101 (id: 1vazncvizmxq)  (No Limit Texas Hold'em) (dealer: ""Greg @ APCL0wOdmb"") --",2025-09-09T02:49:25.709Z,175738616570900
"""Moshe @ TnqjiCf6Q-"" collected 6.00 from the 7-2 bounty",2025-09-09T02:49:22.780Z,175738616278002
"""harrison @ sV_Sz79GTl"" paid 3.00 for the 7-2 bounty to ""Moshe @ TnqjiCf6Q-""",2025-09-09T02:49:22.780Z,175738616278001
"""Greg @ APCL0wOdmb"" paid 3.00 for the 7-2 bounty to ""Moshe @ TnqjiCf6Q-""",2025-09-09T02:49:22.780Z,175738616278000
"""Moshe @ TnqjiCf6Q-"" shows a 7♠, 2♦.",2025-09-09T02:49:17.493Z,175738615749300
"-- ending hand #100 --",2025-09-09T02:49:16.173Z,175738615617302
"""Moshe @ TnqjiCf6Q-"" collected 1.00 from pot",2025-09-09T02:49:16.173Z,175738615617301
"Uncalled bet of 0.50 returned to ""Moshe @ TnqjiCf6Q-""",2025-09-09T02:49:16.173Z,175738615617300
"""Greg @ APCL0wOdmb"" folds",2025-09-09T02:49:15.357Z,175738615535700
"""harrison @ sV_Sz79GTl"" folds",2025-09-09T02:49:00.517Z,175738614051700
"""Moshe @ TnqjiCf6Q-"" posts a big blind of 1.00",2025-09-09T02:48:59.191Z,175738613919106
"""Greg @ APCL0wOdmb"" posts a small blind of 0.50",2025-09-09T02:48:59.191Z,175738613919105
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (179.29) | #2 ""Moshe @ TnqjiCf6Q-"" (400.09) | #10 ""harrison @ sV_Sz79GTl"" (188.25)",2025-09-09T02:48:59.191Z,175738613919101
"-- starting hand #100 (id: prkz2spozeok)  (No Limit Texas Hold'em) (dealer: ""harrison @ sV_Sz79GTl"") --",2025-09-09T02:48:59.191Z,175738613919100
"-- ending hand #99 --",2025-09-09T02:48:51.150Z,175738613115003
"""harrison @ sV_Sz79GTl"" collected 3.00 from pot with Two Pair, J's & 10's on the second board  (combination: J♣, J♠, 10♥, 10♠, A♣)",2025-09-09T02:48:51.150Z,175738613115002
"""harrison @ sV_Sz79GTl"" collected 3.00 from pot with Pair, 9's (combination: 9♦, 9♠, J♣, 7♥, 4♣)",2025-09-09T02:48:51.150Z,175738613115001
"""harrison @ sV_Sz79GTl"" shows a 9♦, J♣.",2025-09-09T02:48:51.150Z,175738613115000
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:48:50.342Z,175738613034200
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:48:48.735Z,175738612873500
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:48:43.578Z,175738612357800
"River (second board): 10♥, 10♠, A♣, J♠ [5♣]",2025-09-09T02:48:41.703Z,175738612170301
"River: 3♠, 2♦, 4♣, 7♥ [9♠]",2025-09-09T02:48:41.703Z,175738612170300
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:48:40.857Z,175738612085700
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:48:39.121Z,175738611912100
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:48:28.093Z,175738610809300
"Turn (second board): 10♥, 10♠, A♣ [J♠]",2025-09-09T02:48:27.087Z,175738610708701
"Turn: 3♠, 2♦, 4♣ [7♥]",2025-09-09T02:48:27.087Z,175738610708700
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:48:26.226Z,175738610622600
"""Greg @ APCL0wOdmb"" checks",2025-09-09T02:48:24.719Z,175738610471900
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:48:23.307Z,175738610330700
"Flop (second board):  [10♥, 10♠, A♣]",2025-09-09T02:48:20.597Z,175738610059701
"Flop:  [3♠, 2♦, 4♣]",2025-09-09T02:48:20.597Z,175738610059700
"""Greg @ APCL0wOdmb"" calls 2.00 (bomb pot bet)",2025-09-09T02:48:19.755Z,175738609975500
"""harrison @ sV_Sz79GTl"" calls 2.00 (bomb pot bet)",2025-09-09T02:48:18.928Z,175738609892800
"""Moshe @ TnqjiCf6Q-"" posts a bet of 2.00 (bomb pot bet)",2025-09-09T02:48:18.123Z,175738609812300
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (181.29) | #2 ""Moshe @ TnqjiCf6Q-"" (402.09) | #10 ""harrison @ sV_Sz79GTl"" (184.25)",2025-09-09T02:48:16.120Z,175738609612001
"-- starting hand #99 (id: et4zfhdirxyb)  (No Limit Texas Hold'em) (dealer: ""Moshe @ TnqjiCf6Q-"") --",2025-09-09T02:48:16.120Z,175738609612000
"-- ending hand #98 --",2025-09-09T02:48:13.189Z,175738609318902
"""harrison @ sV_Sz79GTl"" collected 20.00 from pot",2025-09-09T02:48:13.189Z,175738609318901
"Uncalled bet of 10.00 returned to ""harrison @ sV_Sz79GTl""",2025-09-09T02:48:13.189Z,175738609318900
"""Moshe @ TnqjiCf6Q-"" folds",2025-09-09T02:48:12.343Z,175738609234300
"""harrison @ sV_Sz79GTl"" bets 10.00",2025-09-09T02:48:10.644Z,175738609064400
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:48:05.005Z,175738608500500
"River: 6♣, 2♠, K♣, 3♣ [9♥]",2025-09-09T02:48:01.315Z,175738608131500
"""Moshe @ TnqjiCf6Q-"" calls 6.00",2025-09-09T02:48:00.479Z,175738608047900
"""harrison @ sV_Sz79GTl"" bets 6.00",2025-09-09T02:47:54.771Z,175738607477100
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:47:50.243Z,175738607024300
"Turn: 6♣, 2♠, K♣ [3♣]",2025-09-09T02:47:45.355Z,175738606535500
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:47:44.547Z,175738606454700
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:47:40.725Z,175738606072500
"Flop:  [6♣, 2♠, K♣]",2025-09-09T02:47:37.791Z,175738605779100
"""Moshe @ TnqjiCf6Q-"" calls 4.00",2025-09-09T02:47:36.927Z,175738605692700
"""harrison @ sV_Sz79GTl"" raises to 4.00",2025-09-09T02:47:34.127Z,175738605412700
"""Moshe @ TnqjiCf6Q-"" calls 1.00",2025-09-09T02:47:29.061Z,175738604906100
"""Greg @ APCL0wOdmb"" folds",2025-09-09T02:47:27.050Z,175738604705000
"""harrison @ sV_Sz79GTl"" posts a big blind of 1.00",2025-09-09T02:47:25.320Z,175738604532006
"""Moshe @ TnqjiCf6Q-"" posts a small blind of 0.50",2025-09-09T02:47:25.320Z,175738604532005
"Player stacks: #1 ""Greg @ APCL0wOdmb"" (181.29) | #2 ""Moshe @ TnqjiCf6Q-"" (412.09) | #10 ""harrison @ sV_Sz79GTl"" (174.25)",2025-09-09T02:47:25.320Z,175738604532001
"-- starting hand #98 (id: v0ad4oy7wlah)  (No Limit Texas Hold'em) (dealer: ""Greg @ APCL0wOdmb"") --",2025-09-09T02:47:25.320Z,175738604532000
"-- ending hand #97 --",2025-09-09T02:47:19.315Z,175738603931503
"""harrison @ sV_Sz79GTl"" collected 8.50 from pot with A High (combination: A♦, K♦, 10♥, 7♣, 6♣)",2025-09-09T02:47:19.315Z,175738603931502
"""harrison @ sV_Sz79GTl"" shows a A♦, 7♣.",2025-09-09T02:47:19.315Z,175738603931501
"""Moshe @ TnqjiCf6Q-"" shows a Q♦, J♣.",2025-09-09T02:47:19.315Z,175738603931500
"""harrison @ sV_Sz79GTl"" checks",2025-09-09T02:47:18.480Z,175738603848000
"""Moshe @ TnqjiCf6Q-"" checks",2025-09-09T02:47:16.054Z,175738603605400
