entry,at,order
"Flop:  [2♠, 6♥, Q♣]",2025-08-01T02:38:08.089Z,175401588808900
"""Craig @ F7sEvEBDzk"" calls 15.00",2025-08-01T02:38:07.287Z,175401588728700
"""Tobi @ C5IYwkBaOk"" calls 15.00",2025-08-01T02:38:04.161Z,175401588416100
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:37:43.607Z,175401586360700
"""Deep Hole Karl @ SEopwj_wYd"" calls 15.00",2025-08-01T02:37:42.118Z,175401586211800
"""BigD @ 3-zQVLqR1l"" calls 15.00",2025-08-01T02:37:39.373Z,175401585937300
"""xuyan @ g17hvTKmo8"" calls 15.00",2025-08-01T02:37:38.463Z,175401585846300
"""Connor Dwu @ V-6-EqmFez"" raises to 15.00",2025-08-01T02:37:36.408Z,175401585640800
"""Craig @ F7sEvEBDzk"" calls 2.00",2025-08-01T02:37:32.754Z,175401585275400
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T02:37:25.050Z,175401584505000
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:37:23.901Z,175401584390100
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-01T02:37:22.940Z,175401584294000
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-08-01T02:37:19.664Z,175401583966400
"""Deep Hole Karl @ SEopwj_wYd"" calls 2.00",2025-08-01T02:37:13.694Z,175401583369400
"""BigD @ 3-zQVLqR1l"" posts a big blind of 2.00",2025-08-01T02:37:06.738Z,175401582673812
"""xuyan @ g17hvTKmo8"" posts a small blind of 1.00",2025-08-01T02:37:06.738Z,175401582673811
"Your hand is 3♥, 9♠, Q♠, 10♥",2025-08-01T02:37:06.738Z,175401582673803
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (791.99) | #2 ""Tobi @ C5IYwkBaOk"" (534.25) | #3 ""Ben @ Mn8Pxw4x79"" (790.00) | #4 ""Barrett @ 6fIcaiOs9B"" (505.87) | #5 ""Craig @ F7sEvEBDzk"" (314.00) | #7 ""Connor Dwu @ V-6-EqmFez"" (156.00) | #8 ""xuyan @ g17hvTKmo8"" (185.89) | #9 ""BigD @ 3-zQVLqR1l"" (174.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (524.24)",2025-08-01T02:37:06.738Z,175401582673801
"-- starting hand #112 (id: siyhwlbvu9sy)  (Pot Limit Omaha Hi) (dealer: ""Connor Dwu @ V-6-EqmFez"") --",2025-08-01T02:37:06.738Z,175401582673800
"-- ending hand #111 --",2025-08-01T02:37:00.774Z,175401582077402
"""Barrett @ 6fIcaiOs9B"" collected 50.00 from pot",2025-08-01T02:37:00.774Z,175401582077401
"Uncalled bet of 37.50 returned to ""Barrett @ 6fIcaiOs9B""",2025-08-01T02:37:00.774Z,175401582077400
"""BigD @ 3-zQVLqR1l"" folds",2025-08-01T02:36:59.927Z,175401581992700
"""Barrett @ 6fIcaiOs9B"" raises to 50.00",2025-08-01T02:36:45.247Z,175401580524700
"""BigD @ 3-zQVLqR1l"" bets 12.50",2025-08-01T02:36:38.996Z,175401579899600
"Turn: 7♥, 8♠, A♦ [5♠]",2025-08-01T02:36:22.744Z,175401578274400
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T02:36:21.934Z,175401578193400
"""Connor Dwu @ V-6-EqmFez"" folds",2025-08-01T02:36:20.210Z,175401578021000
"""Barrett @ 6fIcaiOs9B"" calls 7.50",2025-08-01T02:36:19.300Z,175401577930000
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T02:36:17.450Z,175401577745000
"""BigD @ 3-zQVLqR1l"" bets 7.50",2025-08-01T02:36:08.537Z,175401576853700
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T02:36:02.612Z,175401576261200
"""Connor Dwu @ V-6-EqmFez"" checks",2025-08-01T02:36:01.611Z,175401576161100
"Flop:  [7♥, 8♠, A♦]",2025-08-01T02:35:44.779Z,175401574477900
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T02:35:43.866Z,175401574386600
"""Connor Dwu @ V-6-EqmFez"" calls 2.00",2025-08-01T02:35:42.856Z,175401574285600
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:35:35.676Z,175401573567600
"""Barrett @ 6fIcaiOs9B"" calls 2.00",2025-08-01T02:35:29.004Z,175401572900400
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:35:25.138Z,175401572513800
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-01T02:35:24.163Z,175401572416300
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:35:17.188Z,175401571718800
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T02:35:12.011Z,175401571201100
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-08-01T02:35:02.244Z,175401570224400
"""xuyan @ g17hvTKmo8"" posts a big blind of 2.00",2025-08-01T02:34:56.374Z,175401569637412
"""Connor Dwu @ V-6-EqmFez"" posts a small blind of 1.00",2025-08-01T02:34:56.374Z,175401569637411
"Your hand is 10♦, 8♦, 3♦, Q♠",2025-08-01T02:34:56.374Z,175401569637403
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (791.99) | #2 ""Tobi @ C5IYwkBaOk"" (536.25) | #3 ""Ben @ Mn8Pxw4x79"" (790.00) | #4 ""Barrett @ 6fIcaiOs9B"" (477.87) | #5 ""Craig @ F7sEvEBDzk"" (314.00) | #7 ""Connor Dwu @ V-6-EqmFez"" (158.00) | #8 ""xuyan @ g17hvTKmo8"" (187.89) | #9 ""BigD @ 3-zQVLqR1l"" (196.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (524.24)",2025-08-01T02:34:56.374Z,175401569637401
"-- starting hand #111 (id: 7xenxp2g3ygv)  (Pot Limit Omaha Hi) (dealer: ""Craig @ F7sEvEBDzk"") --",2025-08-01T02:34:56.374Z,175401569637400
"-- ending hand #110 --",2025-08-01T02:34:50.362Z,175401569036203
"""Tobi @ C5IYwkBaOk"" collected 89.00 from pot with Three of a Kind (combination: 4♠, 4♥, 4♣, A♥, J♠)",2025-08-01T02:34:50.362Z,175401569036202
"""Tobi @ C5IYwkBaOk"" shows a J♠, 4♠, 7♣, 5♣.",2025-08-01T02:34:50.362Z,175401569036201
"""BigD @ 3-zQVLqR1l"" shows a 7♥, Q♠, 5♥, K♥.",2025-08-01T02:34:50.362Z,175401569036200
"""Tobi @ C5IYwkBaOk"" checks",2025-08-01T02:34:49.531Z,175401568953100
"""BigD @ 3-zQVLqR1l"" checks",2025-08-01T02:34:46.764Z,175401568676400
"River: 6♠, A♥, 4♥, 4♣ [A♣]",2025-08-01T02:34:38.117Z,175401567811700
"""Tobi @ C5IYwkBaOk"" checks",2025-08-01T02:34:37.296Z,175401567729600
"""BigD @ 3-zQVLqR1l"" checks",2025-08-01T02:34:34.803Z,175401567480300
"Turn: 6♠, A♥, 4♥ [4♣]",2025-08-01T02:34:29.563Z,175401566956300
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T02:34:28.756Z,175401566875600
"""Connor Dwu @ V-6-EqmFez"" folds",2025-08-01T02:34:27.869Z,175401566786900
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:34:20.662Z,175401566066200
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T02:34:19.789Z,175401565978900
"""Tobi @ C5IYwkBaOk"" calls 20.00",2025-08-01T02:34:11.287Z,175401565128700
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:34:07.837Z,175401564783700
"""BigD @ 3-zQVLqR1l"" bets 20.00",2025-08-01T02:33:59.707Z,175401563970700
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T02:33:50.697Z,175401563069700
"""Connor Dwu @ V-6-EqmFez"" checks",2025-08-01T02:33:49.392Z,175401562939200
"""Craig @ F7sEvEBDzk"" checks",2025-08-01T02:33:48.212Z,175401562821200
"Flop:  [6♠, A♥, 4♥]",2025-08-01T02:33:43.675Z,175401562367500
"""Connor Dwu @ V-6-EqmFez"" calls 7.00",2025-08-01T02:33:42.860Z,175401562286000
"""Craig @ F7sEvEBDzk"" calls 7.00",2025-08-01T02:33:26.964Z,175401560696400
"""Barrett @ 6fIcaiOs9B"" calls 7.00",2025-08-01T02:33:24.636Z,175401560463600
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:33:22.599Z,175401560259900
"""Tobi @ C5IYwkBaOk"" calls 7.00",2025-08-01T02:33:21.557Z,175401560155700
"""Greg @ bTWHIJcaFV"" calls 7.00",2025-08-01T02:33:18.978Z,175401559897800
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T02:33:17.444Z,175401559744400
"""BigD @ 3-zQVLqR1l"" calls 7.00",2025-08-01T02:33:09.080Z,175401558908000
"""xuyan @ g17hvTKmo8"" raises to 7.00",2025-08-01T02:33:06.556Z,175401558655600
"""Connor Dwu @ V-6-EqmFez"" posts a big blind of 2.00",2025-08-01T02:33:04.733Z,175401558473314
"""Craig @ F7sEvEBDzk"" posts a small blind of 1.00",2025-08-01T02:33:04.733Z,175401558473313
"Your hand is J♠, 4♠, 7♣, 5♣",2025-08-01T02:33:04.733Z,175401558473305
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (798.99) | #2 ""Tobi @ C5IYwkBaOk"" (474.25) | #3 ""Ben @ Mn8Pxw4x79"" (790.00) | #4 ""Barrett @ 6fIcaiOs9B"" (484.87) | #5 ""Craig @ F7sEvEBDzk"" (321.00) | #7 ""Connor Dwu @ V-6-EqmFez"" (165.00) | #8 ""xuyan @ g17hvTKmo8"" (194.89) | #9 ""BigD @ 3-zQVLqR1l"" (223.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (524.24)",2025-08-01T02:33:04.733Z,175401558473303
"-- starting hand #110 (id: powj0rolmyro)  (Pot Limit Omaha Hi) (dealer: ""Barrett @ 6fIcaiOs9B"") --",2025-08-01T02:33:04.733Z,175401558473302
"Poker variant defined as ""Pot Limit Omaha Hi"" by the game type rotation.",2025-08-01T02:33:04.733Z,175401558473301
"The player ""Connor Dwu @ V-6-EqmFez"" joined the game with a stack of 165.00.",2025-08-01T02:33:04.733Z,175401558473300
"""Greg @ bTWHIJcaFV"" shows a 6♣, 9♥.",2025-08-01T02:33:03.340Z,175401558334000
"Undealt cards: 7♠, 2♥, 10♠, K♦ [6♠]",2025-08-01T02:32:59.719Z,175401557971900
"""Tobi @ C5IYwkBaOk"" shows a 5♠, 9♠.",2025-08-01T02:32:58.349Z,175401557834900
"-- ending hand #109 --",2025-08-01T02:32:57.409Z,175401557740902
"""Tobi @ C5IYwkBaOk"" collected 32.00 from pot",2025-08-01T02:32:57.409Z,175401557740901
"Uncalled bet of 22.00 returned to ""Tobi @ C5IYwkBaOk""",2025-08-01T02:32:57.409Z,175401557740900
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T02:32:56.595Z,175401557659500
"""Tobi @ C5IYwkBaOk"" bets 22.00",2025-08-01T02:32:53.394Z,175401557339400
"""Barrett @ 6fIcaiOs9B"" checks",2025-08-01T02:32:48.153Z,175401556815300
"Turn: 7♠, 2♥, 10♠ [K♦]",2025-08-01T02:32:45.696Z,175401556569600
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:32:44.849Z,175401556484900
"""Barrett @ 6fIcaiOs9B"" calls 12.00",2025-08-01T02:32:44.014Z,175401556401400
"""Tobi @ C5IYwkBaOk"" raises to 12.00",2025-08-01T02:32:38.829Z,175401555882900
"""Craig @ F7sEvEBDzk"" calls 2.00",2025-08-01T02:32:34.022Z,175401555402200
"""Barrett @ 6fIcaiOs9B"" bets 2.00",2025-08-01T02:32:31.139Z,175401555113900
"Flop:  [7♠, 2♥, 10♠]",2025-08-01T02:32:26.943Z,175401554694300
"""Craig @ F7sEvEBDzk"" checks",2025-08-01T02:32:26.100Z,175401554610000
"""Barrett @ 6fIcaiOs9B"" calls 2.00",2025-08-01T02:32:23.265Z,175401554326500
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:32:21.649Z,175401554164900
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-01T02:32:20.643Z,175401554064300
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:32:04.677Z,175401552467700
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T02:31:58.007Z,175401551800700
"""BigD @ 3-zQVLqR1l"" folds",2025-08-01T02:31:55.696Z,175401551569600
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T02:31:54.039Z,175401551403900
"The admin approved the player ""Connor Dwu @ V-6-EqmFez"" participation with a stack of 165.00.",2025-08-01T02:31:52.412Z,175401551241200
"""Craig @ F7sEvEBDzk"" posts a big blind of 2.00",2025-08-01T02:31:51.430Z,175401551143011
"""Barrett @ 6fIcaiOs9B"" posts a small blind of 1.00",2025-08-01T02:31:51.430Z,175401551143010
"Your hand is 5♠, 9♠",2025-08-01T02:31:51.430Z,175401551143003
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (798.99) | #2 ""Tobi @ C5IYwkBaOk"" (456.25) | #3 ""Ben @ Mn8Pxw4x79"" (790.00) | #4 ""Barrett @ 6fIcaiOs9B"" (498.87) | #5 ""Craig @ F7sEvEBDzk"" (325.00) | #8 ""xuyan @ g17hvTKmo8"" (194.89) | #9 ""BigD @ 3-zQVLqR1l"" (223.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (524.24)",2025-08-01T02:31:51.430Z,175401551143001
"-- starting hand #109 (id: ndfezdvi2xpw)  (No Limit Texas Hold'em) (dealer: ""Ben @ Mn8Pxw4x79"") --",2025-08-01T02:31:51.430Z,175401551143000
"""xuyan @ g17hvTKmo8"" shows a 7♣, 2♠.",2025-08-01T02:31:45.720Z,175401550572000
"-- ending hand #108 --",2025-08-01T02:31:44.890Z,175401550489002
"""Barrett @ 6fIcaiOs9B"" collected 144.00 from pot with Three of a Kind, 7's (combination: 7♦, 7♠, 7♥, A♣, 6♥)",2025-08-01T02:31:44.890Z,175401550489001
"""Barrett @ 6fIcaiOs9B"" shows a 7♦, 7♠.",2025-08-01T02:31:44.890Z,175401550489000
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T02:31:44.075Z,175401550407500
"""xuyan @ g17hvTKmo8"" calls 36.00",2025-08-01T02:31:41.004Z,175401550100400
"""Barrett @ 6fIcaiOs9B"" bets 36.00",2025-08-01T02:31:37.738Z,175401549773800
"River: 6♥, A♣, 5♦, 2♣ [7♥]",2025-08-01T02:31:34.014Z,175401549401400
"""Tobi @ C5IYwkBaOk"" calls 12.00",2025-08-01T02:31:33.192Z,175401549319200
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:31:25.412Z,175401548541200
"""BigD @ 3-zQVLqR1l"" folds",2025-08-01T02:31:23.586Z,175401548358600
"""xuyan @ g17hvTKmo8"" calls 12.00",2025-08-01T02:31:19.326Z,175401547932600
"The player ""Connor Dwu @ V-6-EqmFez"" requested a seat.",2025-08-01T02:31:17.606Z,175401547760600
"""Barrett @ 6fIcaiOs9B"" bets 12.00",2025-08-01T02:31:17.467Z,175401547746700
"Turn: 6♥, A♣, 5♦ [2♣]",2025-08-01T02:31:10.258Z,175401547025800
"""Tobi @ C5IYwkBaOk"" checks",2025-08-01T02:31:09.447Z,175401546944700
"""Greg @ bTWHIJcaFV"" checks",2025-08-01T02:31:07.970Z,175401546797000
"""BigD @ 3-zQVLqR1l"" checks",2025-08-01T02:31:03.390Z,175401546339000
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T02:30:59.669Z,175401545966900
"""Barrett @ 6fIcaiOs9B"" checks",2025-08-01T02:30:58.015Z,175401545801500
"Flop:  [6♥, A♣, 5♦]",2025-08-01T02:30:49.831Z,175401544983100
"""Barrett @ 6fIcaiOs9B"" calls 7.00",2025-08-01T02:30:49.023Z,175401544902300
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:30:47.574Z,175401544757400
"""Tobi @ C5IYwkBaOk"" calls 7.00",2025-08-01T02:30:46.619Z,175401544661900
"""Greg @ bTWHIJcaFV"" calls 7.00",2025-08-01T02:30:38.720Z,175401543872000
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T02:30:36.949Z,175401543694900
"""BigD @ 3-zQVLqR1l"" calls 7.00",2025-08-01T02:30:36.053Z,175401543605300
"""xuyan @ g17hvTKmo8"" raises to 7.00",2025-08-01T02:30:27.723Z,175401542772300
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:30:25.705Z,175401542570500
"""Barrett @ 6fIcaiOs9B"" posts a big blind of 2.00",2025-08-01T02:30:22.934Z,175401542293411
"""Ben @ Mn8Pxw4x79"" posts a small blind of 1.00",2025-08-01T02:30:22.934Z,175401542293410
"Your hand is 5♥, 4♥",2025-08-01T02:30:22.934Z,175401542293403
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (805.99) | #2 ""Tobi @ C5IYwkBaOk"" (475.25) | #3 ""Ben @ Mn8Pxw4x79"" (791.00) | #4 ""Barrett @ 6fIcaiOs9B"" (409.87) | #5 ""Craig @ F7sEvEBDzk"" (325.00) | #8 ""xuyan @ g17hvTKmo8"" (249.89) | #9 ""BigD @ 3-zQVLqR1l"" (230.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (524.24)",2025-08-01T02:30:22.934Z,175401542293401
"-- starting hand #108 (id: pm5vqlhiqzal)  (No Limit Texas Hold'em) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-08-01T02:30:22.934Z,175401542293400
"-- ending hand #107 --",2025-08-01T02:30:16.902Z,175401541690203
"""Greg @ bTWHIJcaFV"" collected 58.00 from pot with Pair, Q's (combination: Q♣, Q♠, A♣, K♠, 10♥)",2025-08-01T02:30:16.902Z,175401541690202
"""Greg @ bTWHIJcaFV"" shows a Q♣, 10♥.",2025-08-01T02:30:16.902Z,175401541690201
"""Barrett @ 6fIcaiOs9B"" shows a 5♣, 2♣.",2025-08-01T02:30:16.902Z,175401541690200
"""Greg @ bTWHIJcaFV"" checks",2025-08-01T02:30:16.082Z,175401541608200
"""Barrett @ 6fIcaiOs9B"" checks",2025-08-01T02:30:14.142Z,175401541414200
"River: 4♠, 5♦, Q♠, A♣ [K♠]",2025-08-01T02:30:12.185Z,175401541218500
"""Barrett @ 6fIcaiOs9B"" calls 14.50",2025-08-01T02:30:11.336Z,175401541133600
"""Greg @ bTWHIJcaFV"" bets 14.50",2025-08-01T02:30:08.719Z,175401540871900
"""Barrett @ 6fIcaiOs9B"" checks",2025-08-01T02:30:02.463Z,175401540246300
"Turn: 4♠, 5♦, Q♠ [A♣]",2025-08-01T02:30:00.035Z,175401540003500
"""Greg @ bTWHIJcaFV"" calls 7.25",2025-08-01T02:29:59.189Z,175401539918900
"""Barrett @ 6fIcaiOs9B"" bets 7.25",2025-08-01T02:29:56.159Z,175401539615900
"Flop:  [4♠, 5♦, Q♠]",2025-08-01T02:29:51.888Z,175401539188800
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:29:51.031Z,175401539103100
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T02:29:50.037Z,175401539003700
"""Greg @ bTWHIJcaFV"" calls 5.75",2025-08-01T02:29:46.600Z,175401538660000
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T02:29:44.325Z,175401538432500
"""BigD @ 3-zQVLqR1l"" folds",2025-08-01T02:29:43.387Z,175401538338700
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T02:29:42.511Z,175401538251100
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:29:41.526Z,175401538152600
"""Barrett @ 6fIcaiOs9B"" raises to 5.75",2025-08-01T02:29:39.877Z,175401537987700
"""Ben @ Mn8Pxw4x79"" posts a big blind of 2.00",2025-08-01T02:29:35.114Z,175401537511411
"""Tobi @ C5IYwkBaOk"" posts a small blind of 1.00",2025-08-01T02:29:35.114Z,175401537511410
"Your hand is 6♥, 10♦",2025-08-01T02:29:35.114Z,175401537511403
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (775.49) | #2 ""Tobi @ C5IYwkBaOk"" (476.25) | #3 ""Ben @ Mn8Pxw4x79"" (793.00) | #4 ""Barrett @ 6fIcaiOs9B"" (437.37) | #5 ""Craig @ F7sEvEBDzk"" (325.00) | #8 ""xuyan @ g17hvTKmo8"" (249.89) | #9 ""BigD @ 3-zQVLqR1l"" (230.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (524.24)",2025-08-01T02:29:35.114Z,175401537511401
"-- starting hand #107 (id: ri5q48rxv8oh)  (No Limit Texas Hold'em) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-01T02:29:35.114Z,175401537511400
"""xuyan @ g17hvTKmo8"" shows a Q♦.",2025-08-01T02:29:32.110Z,175401537211000
"-- ending hand #106 --",2025-08-01T02:29:28.476Z,175401536847602
"""Deep Hole Karl @ SEopwj_wYd"" collected 204.00 from pot",2025-08-01T02:29:28.476Z,175401536847601
"Uncalled bet of 249.89 returned to ""Deep Hole Karl @ SEopwj_wYd""",2025-08-01T02:29:28.476Z,175401536847600
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T02:29:27.661Z,175401536766100
"""Deep Hole Karl @ SEopwj_wYd"" raises to 317.89",2025-08-01T02:29:07.271Z,175401534727100
"""xuyan @ g17hvTKmo8"" bets 68.00",2025-08-01T02:28:50.587Z,175401533058700
"Turn: Q♥, 9♦, J♦ [4♥]",2025-08-01T02:28:47.872Z,175401532787200
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T02:28:47.052Z,175401532705200
"""Deep Hole Karl @ SEopwj_wYd"" calls 19.00",2025-08-01T02:28:45.132Z,175401532513200
"""xuyan @ g17hvTKmo8"" bets 19.00",2025-08-01T02:28:41.317Z,175401532131700
"""Barrett @ 6fIcaiOs9B"" checks",2025-08-01T02:28:36.831Z,175401531683100
"Flop:  [Q♥, 9♦, J♦]",2025-08-01T02:28:34.231Z,175401531423100
"""Barrett @ 6fIcaiOs9B"" calls 9.00",2025-08-01T02:28:33.344Z,175401531334400
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T02:28:30.157Z,175401531015700
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:28:27.521Z,175401530752100
"""Deep Hole Karl @ SEopwj_wYd"" calls 9.00",2025-08-01T02:28:24.662Z,175401530466200
"""BigD @ 3-zQVLqR1l"" folds",2025-08-01T02:28:21.950Z,175401530195000
"""xuyan @ g17hvTKmo8"" raises to 9.00",2025-08-01T02:28:20.381Z,175401530038100
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:28:18.201Z,175401529820100
"""Barrett @ 6fIcaiOs9B"" calls 2.00",2025-08-01T02:28:17.324Z,175401529732400
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:28:14.417Z,175401529441700
"""Tobi @ C5IYwkBaOk"" posts a big blind of 2.00",2025-08-01T02:28:10.970Z,175401529097011
"""Greg @ bTWHIJcaFV"" posts a small blind of 1.00",2025-08-01T02:28:10.970Z,175401529097010
"Your hand is 8♦, K♠",2025-08-01T02:28:10.970Z,175401529097003
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (776.49) | #2 ""Tobi @ C5IYwkBaOk"" (478.25) | #3 ""Ben @ Mn8Pxw4x79"" (793.00) | #4 ""Barrett @ 6fIcaiOs9B"" (446.37) | #5 ""Craig @ F7sEvEBDzk"" (325.00) | #8 ""xuyan @ g17hvTKmo8"" (345.89) | #9 ""BigD @ 3-zQVLqR1l"" (230.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (416.24)",2025-08-01T02:28:10.970Z,175401529097001
"-- starting hand #106 (id: gnswdf8tx7ou)  (No Limit Texas Hold'em) (dealer: ""Deep Hole Karl @ SEopwj_wYd"") --",2025-08-01T02:28:10.970Z,175401529097000
"""xuyan @ g17hvTKmo8"" shows a 2♥.",2025-08-01T02:28:06.777Z,175401528677700
"""xuyan @ g17hvTKmo8"" shows a 6♥.",2025-08-01T02:28:06.388Z,175401528638800
"-- ending hand #105 --",2025-08-01T02:28:04.450Z,175401528445002
"""Tobi @ C5IYwkBaOk"" collected 285.00 from pot with Three of a Kind, Q's (combination: Q♦, Q♠, Q♣, K♠, 6♣)",2025-08-01T02:28:04.450Z,175401528445001
"""Tobi @ C5IYwkBaOk"" shows a Q♦, Q♠.",2025-08-01T02:28:04.450Z,175401528445000
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T02:28:03.622Z,175401528362200
"""BigD @ 3-zQVLqR1l"" calls 70.00",2025-08-01T02:27:55.224Z,175401527522400
"""Tobi @ C5IYwkBaOk"" bets 70.00",2025-08-01T02:27:49.294Z,175401526929400
"""Greg @ bTWHIJcaFV"" checks",2025-08-01T02:27:38.112Z,175401525811200
"River: 2♦, K♠, 6♣, Q♣ [5♦]",2025-08-01T02:27:36.233Z,175401525623300
"""Greg @ bTWHIJcaFV"" calls 30.00",2025-08-01T02:27:35.393Z,175401525539300
"""BigD @ 3-zQVLqR1l"" calls 30.00",2025-08-01T02:27:23.209Z,175401524320900
"""Tobi @ C5IYwkBaOk"" bets 30.00",2025-08-01T02:27:15.127Z,175401523512700
"""Greg @ bTWHIJcaFV"" checks",2025-08-01T02:27:07.540Z,175401522754000
"Turn: 2♦, K♠, 6♣ [Q♣]",2025-08-01T02:27:05.708Z,175401522570800
"""Greg @ bTWHIJcaFV"" calls 10.00",2025-08-01T02:27:04.902Z,175401522490200
"""BigD @ 3-zQVLqR1l"" calls 10.00",2025-08-01T02:27:02.090Z,175401522209000
"""Tobi @ C5IYwkBaOk"" bets 10.00",2025-08-01T02:26:53.618Z,175401521361800
"""Greg @ bTWHIJcaFV"" checks",2025-08-01T02:26:49.002Z,175401520900200
"Flop:  [2♦, K♠, 6♣]",2025-08-01T02:26:46.410Z,175401520641000
"""Greg @ bTWHIJcaFV"" calls 8.00",2025-08-01T02:26:45.601Z,175401520560100
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T02:26:41.752Z,175401520175200
"""BigD @ 3-zQVLqR1l"" calls 8.00",2025-08-01T02:26:40.802Z,175401520080200
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T02:26:31.607Z,175401519160700
"""Craig @ F7sEvEBDzk"" folds",2025-08-01T02:26:30.733Z,175401519073300
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T02:26:29.862Z,175401518986200
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T02:26:28.950Z,175401518895000
"""Tobi @ C5IYwkBaOk"" raises to 8.00",2025-08-01T02:26:27.918Z,175401518791800
"""Greg @ bTWHIJcaFV"" posts a big blind of 2.00",2025-08-01T02:26:24.103Z,175401518410311
"""Deep Hole Karl @ SEopwj_wYd"" posts a small blind of 1.00",2025-08-01T02:26:24.103Z,175401518410310
"Your hand is Q♦, Q♠",2025-08-01T02:26:24.103Z,175401518410303
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (824.49) | #2 ""Tobi @ C5IYwkBaOk"" (311.25) | #3 ""Ben @ Mn8Pxw4x79"" (793.00) | #4 ""Barrett @ 6fIcaiOs9B"" (446.37) | #5 ""Craig @ F7sEvEBDzk"" (325.00) | #8 ""xuyan @ g17hvTKmo8"" (345.89) | #9 ""BigD @ 3-zQVLqR1l"" (348.12) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (417.24)",2025-08-01T02:26:24.103Z,175401518410301
"-- starting hand #105 (id: 1ti8pln9yknx)  (No Limit Texas Hold'em) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-01T02:26:24.103Z,175401518410300
"-- ending hand #104 --",2025-08-01T02:26:18.100Z,175401517810003
