entry,at,order
"-- starting hand #154 (id: soci42qne2d2)  (No Limit Texas Hold'em) (dealer: ""Ben @ Mn8Pxw4x79"") --",2025-07-31T04:47:10.793Z,175393723079300
"-- ending hand #153 --",2025-07-31T04:47:04.880Z,175393722488002
"""Karl @ 02UV3qazKU"" collected 13.00 from pot",2025-07-31T04:47:04.880Z,175393722488001
"Uncalled bet of 6.50 returned to ""Karl @ 02UV3qazKU""",2025-07-31T04:47:04.880Z,175393722488000
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T04:47:04.062Z,175393722406200
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:46:52.564Z,175393721256400
"""Karl @ 02UV3qazKU"" bets 6.50",2025-07-31T04:46:50.628Z,175393721062800
"""Big Dawg @ DpaA9Z-_WZ"" checks",2025-07-31T04:46:45.584Z,175393720558400
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T04:46:42.092Z,175393720209200
"Flop:  [3♣, 7♣, 8♣]",2025-07-31T04:46:38.932Z,175393719893200
"""BigD @ 3-zQVLqR1l"" calls 4.00",2025-07-31T04:46:38.107Z,175393719810700
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:46:35.580Z,175393719558000
"""Karl @ 02UV3qazKU"" calls 4.00",2025-07-31T04:46:34.601Z,175393719460100
"""Big Dawg @ DpaA9Z-_WZ"" raises to 4.00",2025-07-31T04:46:32.759Z,175393719275900
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:46:25.285Z,175393718528500
"""Tobi @ C5IYwkBaOk"" folds",2025-07-31T04:46:20.635Z,175393718063500
"""BigD @ 3-zQVLqR1l"" posts a big blind of 2.00",2025-07-31T04:46:18.837Z,175393717883709
"""Ben @ Mn8Pxw4x79"" posts a small blind of 1.00",2025-07-31T04:46:18.837Z,175393717883708
"Your hand is 3♥, K♦",2025-07-31T04:46:18.837Z,175393717883707
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1239.31) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (486.74) | #4 ""Karl @ 02UV3qazKU"" (581.72) | #6 ""Ben @ Mn8Pxw4x79"" (106.62) | #9 ""BigD @ 3-zQVLqR1l"" (631.98) | #10 ""Tobi @ C5IYwkBaOk"" (161.88)",2025-07-31T04:46:18.837Z,175393717883701
"-- starting hand #153 (id: 3bshhkesbmrx)  (No Limit Texas Hold'em) (dealer: ""Karl @ 02UV3qazKU"") --",2025-07-31T04:46:18.837Z,175393717883700
"""Big Dawg @ DpaA9Z-_WZ"" collected 15.00 from the 7-2 bounty",2025-07-31T04:46:15.920Z,175393717592005
"""Tobi @ C5IYwkBaOk"" paid 3.00 for the 7-2 bounty to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:46:15.920Z,175393717592004
"""Karl @ 02UV3qazKU"" paid 3.00 for the 7-2 bounty to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:46:15.920Z,175393717592003
"""BigD @ 3-zQVLqR1l"" paid 3.00 for the 7-2 bounty to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:46:15.920Z,175393717592002
"""Ben @ Mn8Pxw4x79"" paid 3.00 for the 7-2 bounty to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:46:15.920Z,175393717592001
"""Greg @ bTWHIJcaFV"" paid 3.00 for the 7-2 bounty to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:46:15.920Z,175393717592000
"""Tobi @ C5IYwkBaOk"" shows a 10♥, 8♥.",2025-07-31T04:46:12.074Z,175393717207400
"""BigD @ 3-zQVLqR1l"" shows a 7♥.",2025-07-31T04:46:10.666Z,175393717066600
"-- ending hand #152 --",2025-07-31T04:46:08.916Z,175393716891602
"""Big Dawg @ DpaA9Z-_WZ"" collected 96.00 from pot with Straight, J High (combination: J♣, 10♣, 9♠, 8♦, 7♣)",2025-07-31T04:46:08.916Z,175393716891601
"""Big Dawg @ DpaA9Z-_WZ"" shows a 7♣, 2♥.",2025-07-31T04:46:08.916Z,175393716891600
"""Tobi @ C5IYwkBaOk"" calls 24.00",2025-07-31T04:46:08.112Z,175393716811200
"""Big Dawg @ DpaA9Z-_WZ"" bets 24.00",2025-07-31T04:46:07.250Z,175393716725000
"""Tobi @ C5IYwkBaOk"" checks",2025-07-31T04:46:04.351Z,175393716435100
"River: J♣, 10♣, 8♦, 9♠ [4♣]",2025-07-31T04:46:02.603Z,175393716260300
"""Big Dawg @ DpaA9Z-_WZ"" checks",2025-07-31T04:46:01.771Z,175393716177100
"""Tobi @ C5IYwkBaOk"" checks",2025-07-31T04:45:59.534Z,175393715953400
"Turn: J♣, 10♣, 8♦ [9♠]",2025-07-31T04:45:54.045Z,175393715404500
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:45:53.242Z,175393715324200
"""Big Dawg @ DpaA9Z-_WZ"" calls 12.00",2025-07-31T04:45:51.174Z,175393715117400
"""Tobi @ C5IYwkBaOk"" bets 12.00",2025-07-31T04:45:49.394Z,175393714939400
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T04:45:45.617Z,175393714561700
"Flop:  [J♣, 10♣, 8♦]",2025-07-31T04:45:40.831Z,175393714083100
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:45:40.016Z,175393714001600
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:45:34.710Z,175393713471000
"""Big Dawg @ DpaA9Z-_WZ"" calls 7.00",2025-07-31T04:45:33.827Z,175393713382700
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:45:32.321Z,175393713232100
"""Tobi @ C5IYwkBaOk"" calls 7.00",2025-07-31T04:45:25.727Z,175393712572700
"""BigD @ 3-zQVLqR1l"" raises to 7.00",2025-07-31T04:45:23.697Z,175393712369700
"""Ben @ Mn8Pxw4x79"" posts a big blind of 2.00",2025-07-31T04:45:19.917Z,175393711991709
"""Karl @ 02UV3qazKU"" posts a small blind of 1.00",2025-07-31T04:45:19.917Z,175393711991708
"Your hand is 10♥, 8♥",2025-07-31T04:45:19.917Z,175393711991707
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1242.31) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (418.74) | #4 ""Karl @ 02UV3qazKU"" (585.72) | #6 ""Ben @ Mn8Pxw4x79"" (111.62) | #9 ""BigD @ 3-zQVLqR1l"" (641.98) | #10 ""Tobi @ C5IYwkBaOk"" (207.88)",2025-07-31T04:45:19.917Z,175393711991701
"-- starting hand #152 (id: 0ydbgmsybstd)  (No Limit Texas Hold'em) (dealer: ""Big Dawg @ DpaA9Z-_WZ"") --",2025-07-31T04:45:19.917Z,175393711991700
"-- ending hand #151 --",2025-07-31T04:45:17.003Z,175393711700302
"""Big Dawg @ DpaA9Z-_WZ"" collected 68.97 from pot",2025-07-31T04:45:17.003Z,175393711700301
"Uncalled bet of 34.48 returned to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:45:17.003Z,175393711700300
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:45:16.173Z,175393711617300
"""Big Dawg @ DpaA9Z-_WZ"" bets 34.48",2025-07-31T04:45:09.722Z,175393710972200
"River: 2♠, 5♠, 7♠, 4♥ [2♥]",2025-07-31T04:45:05.796Z,175393710579600
"""BigD @ 3-zQVLqR1l"" calls 17.24",2025-07-31T04:45:04.975Z,175393710497500
"""Big Dawg @ DpaA9Z-_WZ"" bets 17.24",2025-07-31T04:45:01.853Z,175393710185300
"Turn: 2♠, 5♠, 7♠ [4♥]",2025-07-31T04:44:58.718Z,175393709871800
"""BigD @ 3-zQVLqR1l"" calls 8.62",2025-07-31T04:44:57.908Z,175393709790800
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:44:56.177Z,175393709617700
"""Big Dawg @ DpaA9Z-_WZ"" bets 8.62",2025-07-31T04:44:54.285Z,175393709428500
"Flop:  [2♠, 5♠, 7♠]",2025-07-31T04:44:49.500Z,175393708950000
"""Karl @ 02UV3qazKU"" calls 5.75",2025-07-31T04:44:48.676Z,175393708867600
"""Big Dawg @ DpaA9Z-_WZ"" calls 5.75",2025-07-31T04:44:46.595Z,175393708659500
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:44:41.417Z,175393708141700
"""Tobi @ C5IYwkBaOk"" folds",2025-07-31T04:44:29.373Z,175393706937300
"""BigD @ 3-zQVLqR1l"" raises to 5.75",2025-07-31T04:44:28.533Z,175393706853300
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:44:23.699Z,175393706369900
"""Karl @ 02UV3qazKU"" posts a big blind of 2.00",2025-07-31T04:44:21.932Z,175393706193209
"""Big Dawg @ DpaA9Z-_WZ"" posts a small blind of 1.00",2025-07-31T04:44:21.932Z,175393706193208
"Your hand is 3♠, K♦",2025-07-31T04:44:21.932Z,175393706193207
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1242.31) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (381.38) | #4 ""Karl @ 02UV3qazKU"" (591.47) | #6 ""Ben @ Mn8Pxw4x79"" (111.62) | #9 ""BigD @ 3-zQVLqR1l"" (673.59) | #10 ""Tobi @ C5IYwkBaOk"" (207.88)",2025-07-31T04:44:21.932Z,175393706193201
"-- starting hand #151 (id: 7jphs3y5r1vu)  (No Limit Texas Hold'em) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-07-31T04:44:21.932Z,175393706193200
"""BigD @ 3-zQVLqR1l"" shows a 4♠.",2025-07-31T04:44:20.229Z,175393706022900
"""Big Dawg @ DpaA9Z-_WZ"" shows a Q♠.",2025-07-31T04:44:17.535Z,175393705753500
"""Big Dawg @ DpaA9Z-_WZ"" shows a 8♥.",2025-07-31T04:44:16.916Z,175393705691600
"Undealt cards: A♣, 3♥, 10♣, 4♣ [7♦]",2025-07-31T04:44:16.717Z,175393705671700
"-- ending hand #150 --",2025-07-31T04:44:14.628Z,175393705462802
"""Big Dawg @ DpaA9Z-_WZ"" collected 12.00 from pot",2025-07-31T04:44:14.628Z,175393705462801
"Uncalled bet of 7.00 returned to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T04:44:14.628Z,175393705462800
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:44:13.810Z,175393705381000
"""Tobi @ C5IYwkBaOk"" folds",2025-07-31T04:44:10.822Z,175393705082200
"""Big Dawg @ DpaA9Z-_WZ"" raises to 10.00",2025-07-31T04:44:09.254Z,175393704925400
"""Greg @ bTWHIJcaFV"" bets 3.00",2025-07-31T04:44:05.315Z,175393704531500
"Turn: A♣, 3♥, 10♣ [4♣]",2025-07-31T04:44:02.215Z,175393704221500
"""Tobi @ C5IYwkBaOk"" checks",2025-07-31T04:44:01.364Z,175393704136400
"""Big Dawg @ DpaA9Z-_WZ"" checks",2025-07-31T04:43:59.229Z,175393703922900
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T04:43:57.892Z,175393703789200
"Flop:  [A♣, 3♥, 10♣]",2025-07-31T04:43:55.656Z,175393703565600
"""Big Dawg @ DpaA9Z-_WZ"" checks",2025-07-31T04:43:54.822Z,175393703482200
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-07-31T04:43:53.358Z,175393703335800
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-07-31T04:43:50.369Z,175393703036900
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:43:48.604Z,175393702860400
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:43:47.005Z,175393702700500
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:43:46.035Z,175393702603500
"""Big Dawg @ DpaA9Z-_WZ"" posts a big blind of 2.00",2025-07-31T04:43:43.794Z,175393702379410
"""Greg @ bTWHIJcaFV"" posts a small blind of 1.00",2025-07-31T04:43:43.794Z,175393702379409
"Your hand is K♠, 5♠",2025-07-31T04:43:43.794Z,175393702379408
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1247.31) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (374.38) | #4 ""Karl @ 02UV3qazKU"" (591.47) | #6 ""Ben @ Mn8Pxw4x79"" (111.62) | #9 ""BigD @ 3-zQVLqR1l"" (673.59) | #10 ""Tobi @ C5IYwkBaOk"" (209.88)",2025-07-31T04:43:43.794Z,175393702379402
"-- starting hand #150 (id: ki2kzqpkt8rv)  (No Limit Texas Hold'em) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-07-31T04:43:43.794Z,175393702379401
"Poker variant defined as ""No Limit Texas Hold'em"" by the game type rotation.",2025-07-31T04:43:43.794Z,175393702379400
"-- ending hand #149 --",2025-07-31T04:43:37.790Z,175393701779003
"""BigD @ 3-zQVLqR1l"" collected 104.50 from pot with Straight (combination: A♣, K♥, Q♦, J♠, 10♣)",2025-07-31T04:43:37.790Z,175393701779002
"""BigD @ 3-zQVLqR1l"" shows a A♠, K♥, 9♥, Q♦.",2025-07-31T04:43:37.790Z,175393701779001
"""Tobi @ C5IYwkBaOk"" shows a 7♥, Q♣, J♣, 8♣.",2025-07-31T04:43:37.790Z,175393701779000
"""BigD @ 3-zQVLqR1l"" calls 22.00",2025-07-31T04:43:36.896Z,175393701689600
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T04:43:26.658Z,175393700665800
"""Tobi @ C5IYwkBaOk"" bets 22.00",2025-07-31T04:43:24.670Z,175393700467000
"River: 10♣, J♠, 10♦, A♣ [5♠]",2025-07-31T04:43:12.599Z,175393699259900
"""BigD @ 3-zQVLqR1l"" calls 10.00",2025-07-31T04:43:11.794Z,175393699179400
"""Big Dawg @ DpaA9Z-_WZ"" calls 10.00",2025-07-31T04:43:09.446Z,175393698944600
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:43:08.512Z,175393698851200
"""Tobi @ C5IYwkBaOk"" bets 10.00",2025-07-31T04:43:06.839Z,175393698683900
"Turn: 10♣, J♠, 10♦ [A♣]",2025-07-31T04:42:58.945Z,175393697894500
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-07-31T04:42:58.094Z,175393697809400
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-07-31T04:42:47.988Z,175393696798800
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-07-31T04:42:47.000Z,175393696700000
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:42:46.022Z,175393696602200
"""Big Dawg @ DpaA9Z-_WZ"" bets 2.00",2025-07-31T04:42:44.131Z,175393696413100
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T04:42:40.399Z,175393696039900
"""Tobi @ C5IYwkBaOk"" checks",2025-07-31T04:42:39.004Z,175393695900400
"Flop:  [10♣, J♠, 10♦]",2025-07-31T04:42:36.325Z,175393695632500
"""Greg @ bTWHIJcaFV"" calls 4.50",2025-07-31T04:42:35.435Z,175393695543500
"""Tobi @ C5IYwkBaOk"" calls 4.50",2025-07-31T04:42:33.752Z,175393695375200
"""BigD @ 3-zQVLqR1l"" calls 4.50",2025-07-31T04:42:32.773Z,175393695277300
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:42:31.895Z,175393695189500
"""Karl @ 02UV3qazKU"" calls 4.50",2025-07-31T04:42:30.896Z,175393695089600
"""Big Dawg @ DpaA9Z-_WZ"" raises to 4.50",2025-07-31T04:42:28.742Z,175393694874200
"""Greg @ bTWHIJcaFV"" posts a big blind of 2.00",2025-07-31T04:42:22.078Z,175393694207809
"""Tobi @ C5IYwkBaOk"" posts a small blind of 1.00",2025-07-31T04:42:22.078Z,175393694207808
"Your hand is 7♥, Q♣, J♣, 8♣",2025-07-31T04:42:22.078Z,175393694207807
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1253.81) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (390.88) | #4 ""Karl @ 02UV3qazKU"" (595.97) | #6 ""Ben @ Mn8Pxw4x79"" (111.62) | #9 ""BigD @ 3-zQVLqR1l"" (607.59) | #10 ""Tobi @ C5IYwkBaOk"" (248.38)",2025-07-31T04:42:22.078Z,175393694207801
"-- starting hand #149 (id: hjf65rloifcv)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-07-31T04:42:22.078Z,175393694207800
"""Greg @ bTWHIJcaFV"" shows a A♦, 8♣, Q♠, A♥.",2025-07-31T04:42:19.678Z,175393693967800
"Undealt cards: 9♣, 2♦, 3♠ [J♣, J♥]",2025-07-31T04:42:16.317Z,175393693631700
"-- ending hand #148 --",2025-07-31T04:42:15.469Z,175393693546902
"""Greg @ bTWHIJcaFV"" collected 153.00 from pot",2025-07-31T04:42:15.469Z,175393693546901
"Uncalled bet of 76.50 returned to ""Greg @ bTWHIJcaFV""",2025-07-31T04:42:15.469Z,175393693546900
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T04:42:14.532Z,175393693453200
"""Greg @ bTWHIJcaFV"" bets 76.50",2025-07-31T04:42:10.835Z,175393693083500
"Flop:  [9♣, 2♦, 3♠]",2025-07-31T04:42:07.261Z,175393692726100
"""Big Dawg @ DpaA9Z-_WZ"" calls 75.00",2025-07-31T04:42:06.345Z,175393692634500
"""Greg @ bTWHIJcaFV"" raises to 75.00",2025-07-31T04:41:59.754Z,175393691975400
"""Tobi @ C5IYwkBaOk"" folds",2025-07-31T04:41:57.157Z,175393691715700
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:41:56.317Z,175393691631700
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:41:51.988Z,175393691198800
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:41:48.826Z,175393690882600
"""Big Dawg @ DpaA9Z-_WZ"" raises to 24.00",2025-07-31T04:41:44.387Z,175393690438700
"""Greg @ bTWHIJcaFV"" raises to 7.00",2025-07-31T04:41:40.861Z,175393690086100
"""Tobi @ C5IYwkBaOk"" posts a big blind of 2.00",2025-07-31T04:41:37.343Z,175393689734309
"""BigD @ 3-zQVLqR1l"" posts a small blind of 1.00",2025-07-31T04:41:37.343Z,175393689734308
"Your hand is 3♦, 9♦, J♦, 4♦",2025-07-31T04:41:37.343Z,175393689734307
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1175.81) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (465.88) | #4 ""Karl @ 02UV3qazKU"" (595.97) | #6 ""Ben @ Mn8Pxw4x79"" (111.62) | #9 ""BigD @ 3-zQVLqR1l"" (608.59) | #10 ""Tobi @ C5IYwkBaOk"" (250.38)",2025-07-31T04:41:37.343Z,175393689734301
"-- starting hand #148 (id: oev6jxrwwzpq)  (Pot Limit Omaha Hi) (dealer: ""Ben @ Mn8Pxw4x79"") --",2025-07-31T04:41:37.343Z,175393689734300
"Undealt cards (second board): 4♦, 5♣, 10♠ [8♦, 8♣]",2025-07-31T04:41:33.349Z,175393689334901
"Undealt cards: 8♥, J♥, A♥ [Q♠, 8♠]",2025-07-31T04:41:33.349Z,175393689334900
"-- ending hand #147 --",2025-07-31T04:41:31.411Z,175393689141102
"""Tobi @ C5IYwkBaOk"" collected 24.00 from pot",2025-07-31T04:41:31.411Z,175393689141101
"Uncalled bet of 10.00 returned to ""Tobi @ C5IYwkBaOk""",2025-07-31T04:41:31.411Z,175393689141100
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:41:30.576Z,175393689057600
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:41:25.169Z,175393688516900
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:41:20.664Z,175393688066400
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T04:41:18.056Z,175393687805600
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:41:17.154Z,175393687715400
"""Tobi @ C5IYwkBaOk"" bets 10.00",2025-07-31T04:41:14.875Z,175393687487500
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T04:41:10.378Z,175393687037800
"""Ben @ Mn8Pxw4x79"" checks",2025-07-31T04:41:07.319Z,175393686731900
"Flop (second board):  [4♦, 5♣, 10♠]",2025-07-31T04:41:04.126Z,175393686412601
"Flop:  [8♥, J♥, A♥]",2025-07-31T04:41:04.126Z,175393686412600
"""BigD @ 3-zQVLqR1l"" calls 4.00 (bomb pot bet)",2025-07-31T04:41:03.321Z,175393686332100
"""Ben @ Mn8Pxw4x79"" calls 4.00 (bomb pot bet)",2025-07-31T04:41:02.463Z,175393686246300
"""Karl @ 02UV3qazKU"" calls 4.00 (bomb pot bet)",2025-07-31T04:41:01.548Z,175393686154800
"""Big Dawg @ DpaA9Z-_WZ"" calls 4.00 (bomb pot bet)",2025-07-31T04:41:00.714Z,175393686071400
"""Greg @ bTWHIJcaFV"" calls 4.00 (bomb pot bet)",2025-07-31T04:40:59.910Z,175393685991000
"""Tobi @ C5IYwkBaOk"" posts a bet of 4.00 (bomb pot bet)",2025-07-31T04:40:59.105Z,175393685910500
"Your hand is 4♣, K♥, 6♦, 7♥",2025-07-31T04:40:57.091Z,175393685709107
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1179.81) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (469.88) | #4 ""Karl @ 02UV3qazKU"" (599.97) | #6 ""Ben @ Mn8Pxw4x79"" (115.62) | #9 ""BigD @ 3-zQVLqR1l"" (612.59) | #10 ""Tobi @ C5IYwkBaOk"" (230.38)",2025-07-31T04:40:57.091Z,175393685709101
"-- starting hand #147 (id: mpmf6nyw9qaf)  (Pot Limit Omaha Hi) (dealer: ""Karl @ 02UV3qazKU"") --",2025-07-31T04:40:57.091Z,175393685709100
"Undealt cards: Q♥, 2♣, A♦, A♠ [2♥]",2025-07-31T04:40:51.816Z,175393685181600
"""Greg @ bTWHIJcaFV"" shows a 4♠, 4♣, 10♥, K♠.",2025-07-31T04:40:51.475Z,175393685147500
"-- ending hand #146 --",2025-07-31T04:40:50.442Z,175393685044202
"""Greg @ bTWHIJcaFV"" collected 114.36 from pot",2025-07-31T04:40:50.442Z,175393685044201
"Uncalled bet of 57.18 returned to ""Greg @ bTWHIJcaFV""",2025-07-31T04:40:50.442Z,175393685044200
"""Tobi @ C5IYwkBaOk"" folds",2025-07-31T04:40:49.541Z,175393684954100
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T04:40:48.694Z,175393684869400
"""Greg @ bTWHIJcaFV"" bets 57.18",2025-07-31T04:40:46.456Z,175393684645600
"""Tobi @ C5IYwkBaOk"" checks",2025-07-31T04:40:43.110Z,175393684311000
"Turn: Q♥, 2♣, A♦ [A♠]",2025-07-31T04:40:39.100Z,175393683910000
"""Tobi @ C5IYwkBaOk"" calls 22.87",2025-07-31T04:40:38.289Z,175393683828900
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:40:36.120Z,175393683612000
"""Karl @ 02UV3qazKU"" folds",2025-07-31T04:40:32.588Z,175393683258800
"""Big Dawg @ DpaA9Z-_WZ"" calls 22.87",2025-07-31T04:40:30.868Z,175393683086800
"""Greg @ bTWHIJcaFV"" bets 22.87",2025-07-31T04:40:29.084Z,175393682908400
"""Tobi @ C5IYwkBaOk"" checks",2025-07-31T04:40:25.643Z,175393682564300
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T04:40:23.116Z,175393682311600
"""Karl @ 02UV3qazKU"" checks",2025-07-31T04:40:20.522Z,175393682052200
"Flop:  [Q♥, 2♣, A♦]",2025-07-31T04:40:17.014Z,175393681701400
"""Tobi @ C5IYwkBaOk"" calls 8.75",2025-07-31T04:40:16.211Z,175393681621100
"""BigD @ 3-zQVLqR1l"" calls 8.75",2025-07-31T04:40:15.351Z,175393681535100
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:40:13.132Z,175393681313200
"""Karl @ 02UV3qazKU"" calls 8.75",2025-07-31T04:40:12.123Z,175393681212300
"""Big Dawg @ DpaA9Z-_WZ"" calls 8.75",2025-07-31T04:40:10.376Z,175393681037600
"""Greg @ bTWHIJcaFV"" raises to 8.75",2025-07-31T04:40:07.439Z,175393680743900
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-07-31T04:40:04.513Z,175393680451300
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-07-31T04:40:02.910Z,175393680291000
"""Ben @ Mn8Pxw4x79"" posts a big blind of 2.00",2025-07-31T04:40:00.097Z,175393680009709
"""Karl @ 02UV3qazKU"" posts a small blind of 1.00",2025-07-31T04:40:00.097Z,175393680009708
"Your hand is K♦, 10♠, 2♦, 9♥",2025-07-31T04:40:00.097Z,175393680009707
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1097.07) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (501.50) | #4 ""Karl @ 02UV3qazKU"" (608.72) | #6 ""Ben @ Mn8Pxw4x79"" (117.62) | #9 ""BigD @ 3-zQVLqR1l"" (621.34) | #10 ""Tobi @ C5IYwkBaOk"" (262.00)",2025-07-31T04:40:00.097Z,175393680009701
"-- starting hand #146 (id: aa17lusa2poi)  (Pot Limit Omaha Hi) (dealer: ""Big Dawg @ DpaA9Z-_WZ"") --",2025-07-31T04:40:00.097Z,175393680009700
"""Greg @ bTWHIJcaFV"" shows a 2♠, Q♥, K♥, 8♦.",2025-07-31T04:39:54.302Z,175393679430200
"-- ending hand #145 --",2025-07-31T04:39:53.442Z,175393679344202
"""Karl @ 02UV3qazKU"" collected 100.00 from pot",2025-07-31T04:39:53.442Z,175393679344201
"Uncalled bet of 75.00 returned to ""Karl @ 02UV3qazKU""",2025-07-31T04:39:53.442Z,175393679344200
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T04:39:52.621Z,175393679262100
"""Karl @ 02UV3qazKU"" bets 75.00",2025-07-31T04:39:48.504Z,175393678850400
"Turn: 8♣, K♣, 6♥ [8♠]",2025-07-31T04:39:40.318Z,175393678031800
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T04:39:39.480Z,175393677948000
"""Tobi @ C5IYwkBaOk"" folds",2025-07-31T04:39:35.846Z,175393677584600
"""BigD @ 3-zQVLqR1l"" calls 25.00",2025-07-31T04:39:34.969Z,175393677496900
"""Karl @ 02UV3qazKU"" bets 25.00",2025-07-31T04:39:31.524Z,175393677152400
"""Big Dawg @ DpaA9Z-_WZ"" checks",2025-07-31T04:39:26.078Z,175393676607800
"Flop:  [8♣, K♣, 6♥]",2025-07-31T04:39:17.425Z,175393675742500
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T04:39:16.621Z,175393675662100
"""Tobi @ C5IYwkBaOk"" calls 12.00",2025-07-31T04:39:08.792Z,175393674879200
"""BigD @ 3-zQVLqR1l"" calls 12.00",2025-07-31T04:39:05.840Z,175393674584000
"""Karl @ 02UV3qazKU"" calls 12.00",2025-07-31T04:39:04.973Z,175393674497300
"""Big Dawg @ DpaA9Z-_WZ"" raises to 12.00",2025-07-31T04:39:02.455Z,175393674245500
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-07-31T04:38:56.295Z,175393673629500
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-07-31T04:38:51.139Z,175393673113900
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-07-31T04:38:48.832Z,175393672883200
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T04:38:46.079Z,175393672607900
"""Karl @ 02UV3qazKU"" posts a big blind of 2.00",2025-07-31T04:38:44.225Z,175393672422511
"""Big Dawg @ DpaA9Z-_WZ"" posts a small blind of 1.00",2025-07-31T04:38:44.225Z,175393672422510
"Your hand is 6♦, 4♠, 3♦, 3♠",2025-07-31T04:38:44.225Z,175393672422509
