entry,at,order
"""Greg @ bTWHIJcaFV"" calls 63.47",2025-08-02T22:23:58.981Z,175417343898100
"""Barrett @ DpaA9Z-_WZ"" raises to 63.47 and go all in",2025-08-02T22:23:57.641Z,175417343764100
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:23:54.471Z,175417343447100
"""Greg @ bTWHIJcaFV"" raises to 45.50",2025-08-02T22:23:52.363Z,175417343236300
"""Barrett @ DpaA9Z-_WZ"" raises to 14.00",2025-08-02T22:23:49.379Z,175417342937900
"""Big D @ 3-zQVLqR1l"" calls 3.50",2025-08-02T22:23:46.662Z,175417342666200
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T22:23:41.383Z,175417342138300
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T22:23:38.861Z,175417341886106
"""Big D @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-02T22:23:38.861Z,175417341886105
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (845.80) | #6 ""Big D @ 3-zQVLqR1l"" (177.45) | #10 ""Barrett @ DpaA9Z-_WZ"" (63.47)",2025-08-02T22:23:38.861Z,175417341886101
"-- starting hand #425 (id: m9ajulst96sw)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T22:23:38.861Z,175417341886100
"""Greg @ bTWHIJcaFV"" shows a 5♥, K♦, K♠, 6♣.",2025-08-02T22:23:33.004Z,175417341300400
"-- ending hand #424 --",2025-08-02T22:23:32.255Z,175417341225502
"""Greg @ bTWHIJcaFV"" collected 86.24 from pot",2025-08-02T22:23:32.255Z,175417341225501
"Uncalled bet of 43.12 returned to ""Greg @ bTWHIJcaFV""",2025-08-02T22:23:32.255Z,175417341225500
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T22:23:31.453Z,175417341145300
"""Greg @ bTWHIJcaFV"" bets 43.12",2025-08-02T22:23:28.019Z,175417340801900
"Turn: 3♦, 10♦, 7♦ [7♥]",2025-08-02T22:23:24.252Z,175417340425200
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:23:23.414Z,175417340341400
"""Greg @ bTWHIJcaFV"" calls 25.87",2025-08-02T22:23:17.922Z,175417339792200
"""Barrett @ DpaA9Z-_WZ"" bets 25.87",2025-08-02T22:23:15.491Z,175417339549100
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:23:11.455Z,175417339145500
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:23:06.831Z,175417338683100
"Flop:  [3♦, 10♦, 7♦]",2025-08-02T22:23:03.707Z,175417338370700
"""Barrett @ DpaA9Z-_WZ"" calls 11.50",2025-08-02T22:23:02.901Z,175417338290100
"""Big D @ 3-zQVLqR1l"" calls 11.50",2025-08-02T22:23:01.762Z,175417338176200
"""Greg @ bTWHIJcaFV"" raises to 11.50",2025-08-02T22:22:57.433Z,175417337743300
"""Barrett @ DpaA9Z-_WZ"" raises to 3.50",2025-08-02T22:22:55.100Z,175417337510000
"""Big D @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-02T22:22:51.205Z,175417337120506
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T22:22:51.205Z,175417337120505
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (796.93) | #6 ""Big D @ 3-zQVLqR1l"" (188.95) | #10 ""Barrett @ DpaA9Z-_WZ"" (100.84)",2025-08-02T22:22:51.205Z,175417337120501
"-- starting hand #424 (id: m6mlxdathtna)  (Pot Limit Omaha Hi) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T22:22:51.205Z,175417337120500
"-- ending hand #423 --",2025-08-02T22:22:48.261Z,175417336826102
"""Big D @ 3-zQVLqR1l"" collected 45.00 from pot",2025-08-02T22:22:48.261Z,175417336826101
"Uncalled bet of 22.50 returned to ""Big D @ 3-zQVLqR1l""",2025-08-02T22:22:48.261Z,175417336826100
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T22:22:47.447Z,175417336744700
"""Big D @ 3-zQVLqR1l"" bets 22.50",2025-08-02T22:22:44.969Z,175417336496900
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:22:37.509Z,175417335750900
"River: K♦, Q♦, 6♣, 3♠ [Q♠]",2025-08-02T22:22:35.759Z,175417335575900
"""Big D @ 3-zQVLqR1l"" calls 11.25",2025-08-02T22:22:34.912Z,175417335491200
"""Barrett @ DpaA9Z-_WZ"" bets 11.25",2025-08-02T22:22:29.254Z,175417334925400
"Turn: K♦, Q♦, 6♣ [3♠]",2025-08-02T22:22:24.848Z,175417334484800
"""Big D @ 3-zQVLqR1l"" calls 6.75",2025-08-02T22:22:24.035Z,175417334403500
"""Barrett @ DpaA9Z-_WZ"" bets 6.75",2025-08-02T22:22:17.355Z,175417333735500
"Flop:  [K♦, Q♦, 6♣]",2025-08-02T22:22:14.043Z,175417333404300
"""Big D @ 3-zQVLqR1l"" calls 4.00",2025-08-02T22:22:13.192Z,175417333319200
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T22:22:12.271Z,175417333227100
"""Barrett @ DpaA9Z-_WZ"" raises to 4.00",2025-08-02T22:22:10.517Z,175417333051700
"""Big D @ 3-zQVLqR1l"" calls 1.00",2025-08-02T22:22:06.979Z,175417332697900
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T22:22:04.039Z,175417332403906
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T22:22:04.039Z,175417332403905
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (797.93) | #6 ""Big D @ 3-zQVLqR1l"" (165.95) | #10 ""Barrett @ DpaA9Z-_WZ"" (122.84)",2025-08-02T22:22:04.039Z,175417332403901
"-- starting hand #423 (id: 4bfqjwqs1f9c)  (Pot Limit Omaha Hi) (dealer: ""Big D @ 3-zQVLqR1l"") --",2025-08-02T22:22:04.039Z,175417332403900
"-- ending hand #422 --",2025-08-02T22:21:58.006Z,175417331800603
"""Greg @ bTWHIJcaFV"" collected 52.49 from pot with Two Pair (combination: Q♦, Q♥, 7♠, 7♦, 9♠)",2025-08-02T22:21:58.006Z,175417331800602
"""Greg @ bTWHIJcaFV"" shows a 5♠, 9♥, Q♦, Q♥.",2025-08-02T22:21:58.006Z,175417331800601
"""Barrett @ DpaA9Z-_WZ"" shows a A♣, K♦, 8♠, Q♠.",2025-08-02T22:21:58.006Z,175417331800600
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:21:57.174Z,175417331717400
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:21:49.657Z,175417330965700
"River: 9♠, 4♦, 7♠, 7♦ [2♣]",2025-08-02T22:21:47.200Z,175417330720000
"""Barrett @ DpaA9Z-_WZ"" calls 13.12",2025-08-02T22:21:46.349Z,175417330634900
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:21:45.383Z,175417330538300
"""Greg @ bTWHIJcaFV"" bets 13.12",2025-08-02T22:21:41.500Z,175417330150000
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:21:38.989Z,175417329898900
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:21:37.864Z,175417329786400
"Turn: 9♠, 4♦, 7♠ [7♦]",2025-08-02T22:21:34.114Z,175417329411400
"""Big D @ 3-zQVLqR1l"" calls 5.25",2025-08-02T22:21:33.303Z,175417329330300
"""Greg @ bTWHIJcaFV"" calls 5.25",2025-08-02T22:21:28.901Z,175417328890100
"""Barrett @ DpaA9Z-_WZ"" bets 5.25",2025-08-02T22:21:26.625Z,175417328662500
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:21:24.013Z,175417328401300
"Flop:  [9♠, 4♦, 7♠]",2025-08-02T22:21:19.581Z,175417327958100
"""Barrett @ DpaA9Z-_WZ"" calls 3.50",2025-08-02T22:21:18.772Z,175417327877200
"""Big D @ 3-zQVLqR1l"" calls 3.50",2025-08-02T22:21:11.529Z,175417327152900
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T22:21:08.713Z,175417326871300
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T22:21:06.585Z,175417326658506
"""Big D @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-02T22:21:06.585Z,175417326658505
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (767.31) | #6 ""Big D @ 3-zQVLqR1l"" (174.70) | #10 ""Barrett @ DpaA9Z-_WZ"" (144.71)",2025-08-02T22:21:06.585Z,175417326658501
"-- starting hand #422 (id: 0kmie4mizewc)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T22:21:06.585Z,175417326658500
"-- ending hand #421 --",2025-08-02T22:21:00.581Z,175417326058103
"""Big D @ 3-zQVLqR1l"" collected 7.50 from pot with Three of a Kind (combination: 10♠, 10♥, 10♣, Q♥, J♣)",2025-08-02T22:21:00.581Z,175417326058102
"""Big D @ 3-zQVLqR1l"" shows a 5♠, Q♥, 10♠, 4♦.",2025-08-02T22:21:00.581Z,175417326058101
"""Greg @ bTWHIJcaFV"" shows a 2♦, A♦, 3♥, 8♦.",2025-08-02T22:21:00.581Z,175417326058100
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:20:59.777Z,175417325977700
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:20:58.313Z,175417325831300
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:20:53.677Z,175417325367700
"River: J♣, 10♥, J♥, 10♣ [9♣]",2025-08-02T22:20:51.949Z,175417325194900
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:20:51.076Z,175417325107600
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:20:41.301Z,175417324130100
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:20:37.131Z,175417323713100
"Turn: J♣, 10♥, J♥ [10♣]",2025-08-02T22:20:31.137Z,175417323113700
"""Big D @ 3-zQVLqR1l"" calls 1.50",2025-08-02T22:20:30.293Z,175417323029300
"""Greg @ bTWHIJcaFV"" calls 1.50",2025-08-02T22:20:29.375Z,175417322937500
"""Barrett @ DpaA9Z-_WZ"" bets 1.50",2025-08-02T22:20:26.707Z,175417322670700
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:20:23.712Z,175417322371200
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:20:19.153Z,175417321915300
"Flop:  [J♣, 10♥, J♥]",2025-08-02T22:20:04.132Z,175417320413200
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:20:03.287Z,175417320328700
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-02T22:20:00.586Z,175417320058600
"""Barrett @ DpaA9Z-_WZ"" calls 1.00",2025-08-02T22:19:55.331Z,175417319533100
"""Big D @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-02T22:19:47.741Z,175417318774106
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T22:19:47.741Z,175417318774105
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (769.81) | #6 ""Big D @ 3-zQVLqR1l"" (169.70) | #10 ""Barrett @ DpaA9Z-_WZ"" (147.21)",2025-08-02T22:19:47.741Z,175417318774101
"-- starting hand #421 (id: 0zo7rcbbmmro)  (Pot Limit Omaha Hi) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T22:19:47.741Z,175417318774100
"-- ending hand #420 --",2025-08-02T22:19:44.837Z,175417318483702
"""Barrett @ DpaA9Z-_WZ"" collected 48.00 from pot",2025-08-02T22:19:44.837Z,175417318483701
"Uncalled bet of 24.00 returned to ""Barrett @ DpaA9Z-_WZ""",2025-08-02T22:19:44.837Z,175417318483700
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:19:44.024Z,175417318402400
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T22:19:36.671Z,175417317667100
"""Barrett @ DpaA9Z-_WZ"" bets 24.00",2025-08-02T22:19:35.348Z,175417317534800
"River: 10♥, 2♥, J♠, 4♣ [3♠]",2025-08-02T22:19:27.118Z,175417316711800
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:19:26.309Z,175417316630900
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:19:21.979Z,175417316197900
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:19:20.169Z,175417316016900
"Turn: 10♥, 2♥, J♠ [4♣]",2025-08-02T22:19:09.091Z,175417314909100
"""Big D @ 3-zQVLqR1l"" calls 12.00",2025-08-02T22:19:08.285Z,175417314828500
"""Greg @ bTWHIJcaFV"" calls 12.00",2025-08-02T22:19:06.044Z,175417314604400
"""Barrett @ DpaA9Z-_WZ"" bets 12.00",2025-08-02T22:18:58.019Z,175417313801900
"Flop:  [10♥, 2♥, J♠]",2025-08-02T22:18:52.634Z,175417313263400
"""Big D @ 3-zQVLqR1l"" calls 4.00",2025-08-02T22:18:51.764Z,175417313176400
"""Greg @ bTWHIJcaFV"" calls 4.00",2025-08-02T22:18:49.453Z,175417312945300
"""Barrett @ DpaA9Z-_WZ"" raises to 4.00",2025-08-02T22:18:47.901Z,175417312790100
"""Big D @ 3-zQVLqR1l"" calls 1.00",2025-08-02T22:18:44.210Z,175417312421000
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T22:18:41.018Z,175417312101806
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T22:18:41.018Z,175417312101805
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (785.81) | #6 ""Big D @ 3-zQVLqR1l"" (185.70) | #10 ""Barrett @ DpaA9Z-_WZ"" (115.21)",2025-08-02T22:18:41.018Z,175417312101801
"-- starting hand #420 (id: pjirlbnkca1m)  (Pot Limit Omaha Hi) (dealer: ""Big D @ 3-zQVLqR1l"") --",2025-08-02T22:18:41.018Z,175417312101800
"""Big D @ 3-zQVLqR1l"" shows a K♦.",2025-08-02T22:18:38.853Z,175417311885300
"""Big D @ 3-zQVLqR1l"" shows a J♥.",2025-08-02T22:18:38.492Z,175417311849200
"""Barrett @ DpaA9Z-_WZ"" shows a 6♣, 2♥, 3♣, 2♦.",2025-08-02T22:18:35.560Z,175417311556000
"-- ending hand #419 --",2025-08-02T22:18:34.014Z,175417311401402
"""Greg @ bTWHIJcaFV"" collected 70.60 from pot with Full House (combination: 10♥, 10♦, 10♣, Q♥, Q♠)",2025-08-02T22:18:34.014Z,175417311401401
"""Greg @ bTWHIJcaFV"" shows a 9♠, Q♥, 10♥, J♣.",2025-08-02T22:18:34.014Z,175417311401400
"""Barrett @ DpaA9Z-_WZ"" calls 21.18",2025-08-02T22:18:33.181Z,175417311318100
"""Greg @ bTWHIJcaFV"" bets 21.18",2025-08-02T22:18:31.289Z,175417311128900
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:18:26.941Z,175417310694100
"River: 9♣, 10♦, 10♣, 4♣ [Q♠]",2025-08-02T22:18:24.202Z,175417310420200
"""Barrett @ DpaA9Z-_WZ"" calls 1.00",2025-08-02T22:18:23.339Z,175417310333900
"""Greg @ bTWHIJcaFV"" bets 1.00",2025-08-02T22:18:19.332Z,175417309933200
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:18:13.461Z,175417309346100
"Turn: 9♣, 10♦, 10♣ [4♣]",2025-08-02T22:18:11.794Z,175417309179400
"""Barrett @ DpaA9Z-_WZ"" calls 7.87",2025-08-02T22:18:10.978Z,175417309097800
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:18:09.764Z,175417308976400
"""Greg @ bTWHIJcaFV"" bets 7.87",2025-08-02T22:18:06.946Z,175417308694600
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:18:03.707Z,175417308370700
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:18:00.296Z,175417308029600
"Flop:  [9♣, 10♦, 10♣]",2025-08-02T22:17:55.766Z,175417307576600
"""Barrett @ DpaA9Z-_WZ"" calls 3.50",2025-08-02T22:17:54.959Z,175417307495900
"""Big D @ 3-zQVLqR1l"" calls 3.50",2025-08-02T22:17:53.817Z,175417307381700
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T22:17:50.510Z,175417307051000
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T22:17:48.200Z,175417306820006
"""Big D @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-02T22:17:48.200Z,175417306820005
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (748.76) | #6 ""Big D @ 3-zQVLqR1l"" (189.20) | #10 ""Barrett @ DpaA9Z-_WZ"" (148.76)",2025-08-02T22:17:48.200Z,175417306820001
"-- starting hand #419 (id: i3icpfrabdna)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T22:17:48.200Z,175417306820000
"-- ending hand #418 --",2025-08-02T22:17:42.269Z,175417306226902
"""Barrett @ DpaA9Z-_WZ"" collected 21.00 from pot",2025-08-02T22:17:42.269Z,175417306226901
"Uncalled bet of 10.50 returned to ""Barrett @ DpaA9Z-_WZ""",2025-08-02T22:17:42.269Z,175417306226900
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:17:41.429Z,175417306142900
"""Barrett @ DpaA9Z-_WZ"" bets 10.50",2025-08-02T22:17:31.199Z,175417305119900
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:17:28.531Z,175417304853100
"Turn: 9♠, 8♠, J♠ [Q♦]",2025-08-02T22:17:23.972Z,175417304397200
"""Big D @ 3-zQVLqR1l"" calls 5.25",2025-08-02T22:17:23.163Z,175417304316300
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T22:17:20.307Z,175417304030700
"""Barrett @ DpaA9Z-_WZ"" bets 5.25",2025-08-02T22:17:17.918Z,175417303791800
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:17:15.385Z,175417303538500
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:17:10.955Z,175417303095500
"Flop:  [9♠, 8♠, J♠]",2025-08-02T22:17:07.434Z,175417302743400
"""Big D @ 3-zQVLqR1l"" calls 3.50",2025-08-02T22:17:06.601Z,175417302660100
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-02T22:17:04.585Z,175417302458500
"""Barrett @ DpaA9Z-_WZ"" raises to 3.50",2025-08-02T22:17:02.666Z,175417302266600
"""Big D @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-02T22:16:59.222Z,175417301922206
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T22:16:59.222Z,175417301922205
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (752.26) | #6 ""Big D @ 3-zQVLqR1l"" (197.95) | #10 ""Barrett @ DpaA9Z-_WZ"" (136.51)",2025-08-02T22:16:59.222Z,175417301922201
"-- starting hand #418 (id: qgzutq1xfp9l)  (Pot Limit Omaha Hi) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T22:16:59.222Z,175417301922200
"-- ending hand #417 --",2025-08-02T22:16:56.254Z,175417301625402
"""Greg @ bTWHIJcaFV"" collected 30.00 from pot",2025-08-02T22:16:56.254Z,175417301625401
"Uncalled bet of 15.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-02T22:16:56.254Z,175417301625400
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T22:16:55.435Z,175417301543500
"""Big D @ 3-zQVLqR1l"" folds",2025-08-02T22:16:54.409Z,175417301440900
"""Greg @ bTWHIJcaFV"" bets 15.00",2025-08-02T22:16:51.414Z,175417301141400
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:16:48.563Z,175417300856300
"River: 2♥, 4♣, 2♣, K♣ [J♥]",2025-08-02T22:16:45.854Z,175417300585400
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:16:45.018Z,175417300501800
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:16:40.932Z,175417300093200
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:16:38.899Z,175417299889900
"Turn: 2♥, 4♣, 2♣ [K♣]",2025-08-02T22:16:36.251Z,175417299625100
"""Greg @ bTWHIJcaFV"" calls 6.00",2025-08-02T22:16:35.414Z,175417299541400
"""Barrett @ DpaA9Z-_WZ"" calls 6.00",2025-08-02T22:16:33.642Z,175417299364200
"""Big D @ 3-zQVLqR1l"" bets 6.00",2025-08-02T22:16:31.791Z,175417299179100
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:16:25.681Z,175417298568100
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:16:22.133Z,175417298213300
"Flop:  [2♥, 4♣, 2♣]",2025-08-02T22:16:19.224Z,175417297922400
"""Big D @ 3-zQVLqR1l"" calls 4.00",2025-08-02T22:16:18.421Z,175417297842100
"""Greg @ bTWHIJcaFV"" calls 4.00",2025-08-02T22:16:15.486Z,175417297548600
"""Barrett @ DpaA9Z-_WZ"" raises to 4.00",2025-08-02T22:16:13.789Z,175417297378900
"""Big D @ 3-zQVLqR1l"" calls 1.00",2025-08-02T22:16:10.645Z,175417297064500
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T22:16:08.031Z,175417296803106
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T22:16:08.031Z,175417296803105
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (732.26) | #6 ""Big D @ 3-zQVLqR1l"" (207.95) | #10 ""Barrett @ DpaA9Z-_WZ"" (146.51)",2025-08-02T22:16:08.031Z,175417296803101
"-- starting hand #417 (id: xoqcadrossul)  (Pot Limit Omaha Hi) (dealer: ""Big D @ 3-zQVLqR1l"") --",2025-08-02T22:16:08.031Z,175417296803100
"-- ending hand #416 --",2025-08-02T22:16:02.027Z,175417296202703
"""Greg @ bTWHIJcaFV"" collected 65.60 from pot with Straight (combination: 7♥, 6♠, 5♦, 4♦, 3♣)",2025-08-02T22:16:02.027Z,175417296202702
"""Greg @ bTWHIJcaFV"" shows a 8♣, 6♣, 5♦, 7♥.",2025-08-02T22:16:02.027Z,175417296202701
"""Big D @ 3-zQVLqR1l"" shows a 9♥, 5♠, K♥, 2♦.",2025-08-02T22:16:02.027Z,175417296202700
"""Greg @ bTWHIJcaFV"" calls 19.68",2025-08-02T22:16:01.210Z,175417296121000
"""Big D @ 3-zQVLqR1l"" bets 19.68",2025-08-02T22:15:59.747Z,175417295974700
"River: 10♥, 3♣, 6♠, 4♦ [4♠]",2025-08-02T22:15:52.885Z,175417295288500
"""Greg @ bTWHIJcaFV"" calls 7.87",2025-08-02T22:15:52.066Z,175417295206600
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T22:15:45.813Z,175417294581300
"""Big D @ 3-zQVLqR1l"" bets 7.87",2025-08-02T22:15:44.385Z,175417294438500
"Turn: 10♥, 3♣, 6♠ [4♦]",2025-08-02T22:15:34.119Z,175417293411900
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:15:33.274Z,175417293327400
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T22:15:29.918Z,175417292991800
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:15:27.547Z,175417292754700
"Flop:  [10♥, 3♣, 6♠]",2025-08-02T22:15:23.867Z,175417292386700
"""Barrett @ DpaA9Z-_WZ"" calls 3.50",2025-08-02T22:15:23.055Z,175417292305500
"""Big D @ 3-zQVLqR1l"" calls 3.50",2025-08-02T22:15:14.714Z,175417291471400
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T22:15:09.954Z,175417290995400
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T22:15:04.112Z,175417290411207
"""Big D @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-02T22:15:04.112Z,175417290411206
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (697.71) | #6 ""Big D @ 3-zQVLqR1l"" (239.00) | #10 ""Barrett @ DpaA9Z-_WZ"" (150.01)",2025-08-02T22:15:04.112Z,175417290411202
"-- starting hand #416 (id: xlpyk40k86uc)  (Pot Limit Omaha Hi) (dead button) --",2025-08-02T22:15:04.112Z,175417290411201
"The player ""su @ K_WMyxxMyd"" quits the game with a stack of 0.00.",2025-08-02T22:15:04.112Z,175417290411200
"-- ending hand #415 --",2025-08-02T22:14:58.090Z,175417289809003
"""Big D @ 3-zQVLqR1l"" collected 77.98 from pot with Full House (combination: 8♣, 8♠, 8♥, 9♣, 9♥)",2025-08-02T22:14:58.090Z,175417289809002
"""Big D @ 3-zQVLqR1l"" collected 65.03 from pot with Full House (combination: 8♣, 8♠, 8♥, 9♣, 9♥)",2025-08-02T22:14:58.090Z,175417289809001
"""Big D @ 3-zQVLqR1l"" shows a 5♦, 8♣, 9♣, 6♣.",2025-08-02T22:14:58.090Z,175417289809000
"""su @ K_WMyxxMyd"" calls 3.01 and go all in",2025-08-02T22:14:57.234Z,175417289723400
"""Greg @ bTWHIJcaFV"" calls 42.00",2025-08-02T22:14:56.184Z,175417289618400
"""Big D @ 3-zQVLqR1l"" bets 42.00",2025-08-02T22:14:46.281Z,175417288628100
"""su @ K_WMyxxMyd"" checks",2025-08-02T22:14:38.157Z,175417287815700
"River: 8♠, J♦, 6♦, 8♥ [9♥]",2025-08-02T22:14:34.956Z,175417287495600
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T22:14:34.125Z,175417287412500
"""Big D @ 3-zQVLqR1l"" checks",2025-08-02T22:14:31.655Z,175417287165500
"""su @ K_WMyxxMyd"" checks",2025-08-02T22:14:19.734Z,175417285973400
"Turn: 8♠, J♦, 6♦ [8♥]",2025-08-02T22:14:13.977Z,175417285397700
"""su @ K_WMyxxMyd"" calls 14.00",2025-08-02T22:14:13.140Z,175417285314000
"""Greg @ bTWHIJcaFV"" calls 14.00",2025-08-02T22:14:01.087Z,175417284108700
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T22:13:56.334Z,175417283633400
"""Big D @ 3-zQVLqR1l"" bets 14.00",2025-08-02T22:13:52.641Z,175417283264100
"""su @ K_WMyxxMyd"" checks",2025-08-02T22:13:46.935Z,175417282693500
"Flop:  [8♠, J♦, 6♦]",2025-08-02T22:13:42.952Z,175417282295200
"""Big D @ 3-zQVLqR1l"" calls 3.50",2025-08-02T22:13:42.095Z,175417282209500
"""su @ K_WMyxxMyd"" calls 3.50",2025-08-02T22:13:40.260Z,175417282026000
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-02T22:13:34.899Z,175417281489900
"""Barrett @ DpaA9Z-_WZ"" raises to 3.50",2025-08-02T22:13:32.564Z,175417281256400
"""Big D @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-02T22:13:28.211Z,175417280821107
"""su @ K_WMyxxMyd"" posts a small blind of 0.50",2025-08-02T22:13:28.211Z,175417280821106
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (757.21) | #2 ""su @ K_WMyxxMyd"" (20.51) | #6 ""Big D @ 3-zQVLqR1l"" (155.49) | #10 ""Barrett @ DpaA9Z-_WZ"" (153.51)",2025-08-02T22:13:28.211Z,175417280821101
"-- starting hand #415 (id: daeqmqmjuhk8)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T22:13:28.211Z,175417280821100
"-- ending hand #414 --",2025-08-02T22:13:20.209Z,175417280020902
"""su @ K_WMyxxMyd"" collected 20.51 from pot with Flush on the second run  (combination: K♥, Q♥, 9♥, 4♥, 3♥)",2025-08-02T22:13:20.209Z,175417280020901
