entry,at,order
"""BigD @ 3-zQVLqR1l"" calls 24.00",2025-08-04T04:31:46.474Z,175428190647400
"""Greg @ bTWHIJcaFV"" bets 24.00",2025-08-04T04:31:42.308Z,175428190230800
"Flop:  [A♦, 10♥, Q♦]",2025-08-04T04:31:33.380Z,175428189338000
"""Karl @ SEopwj_wYd"" calls 16.00",2025-08-04T04:31:32.557Z,175428189255700
"""BigD @ 3-zQVLqR1l"" calls 16.00",2025-08-04T04:31:24.156Z,175428188415600
"""Greg @ bTWHIJcaFV"" raises to 16.00",2025-08-04T04:31:21.893Z,175428188189300
"""Karl @ SEopwj_wYd"" calls 4.00",2025-08-04T04:31:19.376Z,175428187937600
"""BigD @ 3-zQVLqR1l"" raises to 4.00",2025-08-04T04:31:17.331Z,175428187733100
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-04T04:31:14.241Z,175428187424100
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T04:31:11.626Z,175428187162600
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T04:31:09.252Z,175428186925206
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T04:31:09.252Z,175428186925205
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (831.18) | #2 ""BigD @ 3-zQVLqR1l"" (449.20) | #4 ""Karl @ SEopwj_wYd"" (2059.79)",2025-08-04T04:31:09.252Z,175428186925201
"-- starting hand #240 (id: oo8swszeorfz)  (Pot Limit Omaha Hi) (dealer: ""Karl @ SEopwj_wYd"") --",2025-08-04T04:31:09.252Z,175428186925200
"-- ending hand #239 --",2025-08-04T04:31:03.306Z,175428186330602
"""Greg @ bTWHIJcaFV"" collected 12.00 from pot",2025-08-04T04:31:03.306Z,175428186330601
"Uncalled bet of 6.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-04T04:31:03.306Z,175428186330600
"""Karl @ SEopwj_wYd"" folds",2025-08-04T04:31:02.473Z,175428186247300
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T04:31:00.871Z,175428186087100
"""Greg @ bTWHIJcaFV"" bets 6.00",2025-08-04T04:30:57.224Z,175428185722400
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:30:54.363Z,175428185436300
"Flop:  [A♥, 2♣, 7♦]",2025-08-04T04:30:52.705Z,175428185270500
"""Karl @ SEopwj_wYd"" calls 4.00",2025-08-04T04:30:51.895Z,175428185189500
"""BigD @ 3-zQVLqR1l"" calls 4.00",2025-08-04T04:30:50.632Z,175428185063200
"""Greg @ bTWHIJcaFV"" raises to 4.00",2025-08-04T04:30:43.847Z,175428184384700
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T04:30:41.241Z,175428184124100
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-08-04T04:30:39.457Z,175428183945700
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T04:30:37.293Z,175428183729306
"""Karl @ SEopwj_wYd"" posts a small blind of 0.50",2025-08-04T04:30:37.293Z,175428183729305
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (823.18) | #2 ""BigD @ 3-zQVLqR1l"" (453.20) | #4 ""Karl @ SEopwj_wYd"" (2063.79)",2025-08-04T04:30:37.293Z,175428183729301
"-- starting hand #239 (id: empwqldqdemw)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-04T04:30:37.293Z,175428183729300
"-- ending hand #238 --",2025-08-04T04:30:31.274Z,175428183127402
"""BigD @ 3-zQVLqR1l"" collected 39.00 from pot with Two Pair (combination: K♠, K♦, 9♠, 9♦, Q♥)",2025-08-04T04:30:31.274Z,175428183127401
"""BigD @ 3-zQVLqR1l"" shows a K♠, 5♥, K♦, 10♣.",2025-08-04T04:30:31.274Z,175428183127400
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T04:30:30.471Z,175428183047100
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:30:27.529Z,175428182752900
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:30:20.928Z,175428182092800
"River: 9♠, 6♦, Q♥, 2♠ [9♦]",2025-08-04T04:30:16.271Z,175428181627100
"""Greg @ bTWHIJcaFV"" calls 9.00",2025-08-04T04:30:15.451Z,175428181545100
"""Karl @ SEopwj_wYd"" calls 9.00",2025-08-04T04:30:11.991Z,175428181199100
"""BigD @ 3-zQVLqR1l"" bets 9.00",2025-08-04T04:30:07.183Z,175428180718300
"Turn: 9♠, 6♦, Q♥ [2♠]",2025-08-04T04:30:01.357Z,175428180135700
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T04:30:00.509Z,175428180050900
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:29:57.115Z,175428179711500
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:29:55.339Z,175428179533900
"Flop:  [9♠, 6♦, Q♥]",2025-08-04T04:29:51.813Z,175428179181300
"""Greg @ bTWHIJcaFV"" calls 4.00",2025-08-04T04:29:51.004Z,175428179100400
"""Karl @ SEopwj_wYd"" calls 4.00",2025-08-04T04:29:48.963Z,175428178896300
"""BigD @ 3-zQVLqR1l"" raises to 4.00",2025-08-04T04:29:44.933Z,175428178493300
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-04T04:29:39.844Z,175428177984400
"""Karl @ SEopwj_wYd"" posts a big blind of 1.00",2025-08-04T04:29:36.923Z,175428177692306
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-04T04:29:36.923Z,175428177692305
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (836.18) | #2 ""BigD @ 3-zQVLqR1l"" (427.20) | #4 ""Karl @ SEopwj_wYd"" (2076.79)",2025-08-04T04:29:36.923Z,175428177692301
"-- starting hand #238 (id: bykbgdnb49xx)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T04:29:36.923Z,175428177692300
"-- ending hand #237 --",2025-08-04T04:29:34.013Z,175428177401302
"""Karl @ SEopwj_wYd"" collected 96.00 from pot",2025-08-04T04:29:34.013Z,175428177401301
"Uncalled bet of 48.00 returned to ""Karl @ SEopwj_wYd""",2025-08-04T04:29:34.013Z,175428177401300
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T04:29:33.193Z,175428177319300
"""Karl @ SEopwj_wYd"" bets 48.00",2025-08-04T04:29:24.651Z,175428176465100
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T04:29:14.894Z,175428175489400
"River: Q♥, 5♥, 4♣, Q♣ [2♣]",2025-08-04T04:29:11.667Z,175428175166700
"""Karl @ SEopwj_wYd"" calls 24.00",2025-08-04T04:29:10.851Z,175428175085100
"""Greg @ bTWHIJcaFV"" bets 24.00",2025-08-04T04:29:06.165Z,175428174616500
"Turn: Q♥, 5♥, 4♣ [Q♣]",2025-08-04T04:29:02.495Z,175428174249500
"""Karl @ SEopwj_wYd"" calls 12.00",2025-08-04T04:29:01.672Z,175428174167200
"""Greg @ bTWHIJcaFV"" bets 12.00",2025-08-04T04:28:55.120Z,175428173512000
"Flop:  [Q♥, 5♥, 4♣]",2025-08-04T04:28:50.727Z,175428173072700
"""Karl @ SEopwj_wYd"" calls 11.50",2025-08-04T04:28:49.904Z,175428172990400
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T04:28:47.987Z,175428172798700
"""Greg @ bTWHIJcaFV"" raises to 11.50",2025-08-04T04:28:44.906Z,175428172490600
"""Karl @ SEopwj_wYd"" raises to 3.50",2025-08-04T04:28:41.120Z,175428172112000
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T04:28:38.156Z,175428171815606
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T04:28:38.156Z,175428171815605
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (883.68) | #2 ""BigD @ 3-zQVLqR1l"" (428.20) | #4 ""Karl @ SEopwj_wYd"" (2028.29)",2025-08-04T04:28:38.156Z,175428171815601
"-- starting hand #237 (id: chox56jswitd)  (Pot Limit Omaha Hi) (dealer: ""Karl @ SEopwj_wYd"") --",2025-08-04T04:28:38.156Z,175428171815600
"-- ending hand #236 --",2025-08-04T04:28:32.153Z,175428171215304
"""Karl @ SEopwj_wYd"" collected 60.00 from pot with Straight (combination: 10♥, 9♥, 8♠, 7♣, 6♦)",2025-08-04T04:28:32.153Z,175428171215303
"""Greg @ bTWHIJcaFV"" collected 60.00 from pot with Straight (combination: 10♥, 9♣, 8♠, 7♣, 6♥)",2025-08-04T04:28:32.153Z,175428171215302
"""Karl @ SEopwj_wYd"" shows a Q♥, 9♥, K♥, 6♦.",2025-08-04T04:28:32.153Z,175428171215301
"""Greg @ bTWHIJcaFV"" shows a 6♥, 9♣, A♠, 9♠.",2025-08-04T04:28:32.153Z,175428171215300
"""Karl @ SEopwj_wYd"" calls 30.00",2025-08-04T04:28:31.350Z,175428171135000
"""Greg @ bTWHIJcaFV"" bets 30.00",2025-08-04T04:28:29.321Z,175428170932100
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:28:24.962Z,175428170496200
"River: 10♥, 8♠, 4♦, 7♣ [9♦]",2025-08-04T04:28:23.841Z,175428170384100
"""Karl @ SEopwj_wYd"" calls 15.00",2025-08-04T04:28:23.037Z,175428170303700
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T04:28:19.885Z,175428169988500
"""Greg @ bTWHIJcaFV"" bets 15.00",2025-08-04T04:28:15.078Z,175428169507800
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:28:10.431Z,175428169043100
"Turn: 10♥, 8♠, 4♦ [7♣]",2025-08-04T04:28:08.743Z,175428168874300
"""Karl @ SEopwj_wYd"" calls 6.00",2025-08-04T04:28:07.906Z,175428168790600
"""BigD @ 3-zQVLqR1l"" calls 6.00",2025-08-04T04:28:05.072Z,175428168507200
"""Greg @ bTWHIJcaFV"" bets 6.00",2025-08-04T04:27:58.692Z,175428167869200
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:27:55.518Z,175428167551800
"Flop:  [10♥, 8♠, 4♦]",2025-08-04T04:27:52.426Z,175428167242600
"""Karl @ SEopwj_wYd"" calls 4.00",2025-08-04T04:27:51.623Z,175428167162300
"""BigD @ 3-zQVLqR1l"" calls 4.00",2025-08-04T04:27:47.956Z,175428166795600
"""Greg @ bTWHIJcaFV"" raises to 4.00",2025-08-04T04:27:46.261Z,175428166626100
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T04:27:43.613Z,175428166361300
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-08-04T04:27:41.098Z,175428166109800
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T04:27:39.158Z,175428165915806
"""Karl @ SEopwj_wYd"" posts a small blind of 0.50",2025-08-04T04:27:39.158Z,175428165915805
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (878.68) | #2 ""BigD @ 3-zQVLqR1l"" (438.20) | #4 ""Karl @ SEopwj_wYd"" (2023.29)",2025-08-04T04:27:39.158Z,175428165915801
"-- starting hand #236 (id: ufrgska7okdo)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-04T04:27:39.158Z,175428165915800
"-- ending hand #235 --",2025-08-04T04:27:33.154Z,175428165315403
"""BigD @ 3-zQVLqR1l"" collected 85.27 from pot with Straight (combination: 6♥, 5♠, 4♣, 3♥, 2♦)",2025-08-04T04:27:33.154Z,175428165315402
"""BigD @ 3-zQVLqR1l"" shows a 2♦, A♥, 5♠, 6♠.",2025-08-04T04:27:33.154Z,175428165315401
"""Greg @ bTWHIJcaFV"" shows a 6♦, 8♣, A♣, K♥.",2025-08-04T04:27:33.154Z,175428165315400
"""Karl @ SEopwj_wYd"" folds",2025-08-04T04:27:32.349Z,175428165234900
"""BigD @ 3-zQVLqR1l"" calls 25.58",2025-08-04T04:27:30.292Z,175428165029200
"""Greg @ bTWHIJcaFV"" bets 25.58",2025-08-04T04:27:20.611Z,175428164061100
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:27:17.138Z,175428163713800
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:27:13.744Z,175428163374400
"River: 6♥, 9♥, 4♣, J♣ [3♥]",2025-08-04T04:27:00.134Z,175428162013400
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T04:26:59.303Z,175428161930300
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:26:56.903Z,175428161690300
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:26:51.711Z,175428161171100
"Turn: 6♥, 9♥, 4♣ [J♣]",2025-08-04T04:26:47.568Z,175428160756800
"""BigD @ 3-zQVLqR1l"" calls 7.87",2025-08-04T04:26:46.750Z,175428160675000
"""Greg @ bTWHIJcaFV"" calls 7.87",2025-08-04T04:26:45.818Z,175428160581800
"""Karl @ SEopwj_wYd"" bets 7.87",2025-08-04T04:26:38.906Z,175428159890600
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:26:33.746Z,175428159374600
"Flop:  [6♥, 9♥, 4♣]",2025-08-04T04:26:26.557Z,175428158655700
"""Karl @ SEopwj_wYd"" calls 3.50",2025-08-04T04:26:25.755Z,175428158575500
"""BigD @ 3-zQVLqR1l"" calls 3.50",2025-08-04T04:26:24.540Z,175428158454000
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-04T04:26:19.305Z,175428157930500
"""Karl @ SEopwj_wYd"" posts a big blind of 1.00",2025-08-04T04:26:17.071Z,175428157707106
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-04T04:26:17.071Z,175428157707105
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (915.63) | #2 ""BigD @ 3-zQVLqR1l"" (389.88) | #4 ""Karl @ SEopwj_wYd"" (2034.66)",2025-08-04T04:26:17.071Z,175428157707101
"-- starting hand #235 (id: qg3qtbgm1m17)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T04:26:17.071Z,175428157707100
"-- ending hand #234 --",2025-08-04T04:26:11.064Z,175428157106403
"""BigD @ 3-zQVLqR1l"" collected 344.96 from pot with Flush (combination: A♣, Q♣, 10♣, 8♣, 4♣)",2025-08-04T04:26:11.064Z,175428157106402
"""BigD @ 3-zQVLqR1l"" shows a 8♣, 10♣, 10♦, A♦.",2025-08-04T04:26:11.064Z,175428157106401
"""Greg @ bTWHIJcaFV"" shows a J♦, 4♦, J♥, 9♦.",2025-08-04T04:26:11.064Z,175428157106400
"""BigD @ 3-zQVLqR1l"" calls 86.24",2025-08-04T04:26:10.243Z,175428157024300
"""Greg @ bTWHIJcaFV"" bets 86.24",2025-08-04T04:26:08.339Z,175428156833900
"River: 2♥, Q♣, A♣, 4♣ [A♥]",2025-08-04T04:26:03.430Z,175428156343000
"""BigD @ 3-zQVLqR1l"" calls 43.12",2025-08-04T04:26:02.541Z,175428156254100
"""Greg @ bTWHIJcaFV"" bets 43.12",2025-08-04T04:25:55.766Z,175428155576600
"Turn: 2♥, Q♣, A♣ [4♣]",2025-08-04T04:25:52.246Z,175428155224600
"""Karl @ SEopwj_wYd"" folds",2025-08-04T04:25:51.418Z,175428155141800
"""BigD @ 3-zQVLqR1l"" calls 25.87",2025-08-04T04:25:50.515Z,175428155051500
"""Greg @ bTWHIJcaFV"" bets 25.87",2025-08-04T04:25:47.696Z,175428154769600
"Flop:  [2♥, Q♣, A♣]",2025-08-04T04:25:41.513Z,175428154151300
"""Karl @ SEopwj_wYd"" calls 11.50",2025-08-04T04:25:40.658Z,175428154065800
"""BigD @ 3-zQVLqR1l"" calls 11.50",2025-08-04T04:25:35.864Z,175428153586400
"""Greg @ bTWHIJcaFV"" raises to 11.50",2025-08-04T04:25:29.407Z,175428152940700
"""Karl @ SEopwj_wYd"" raises to 3.50",2025-08-04T04:25:23.426Z,175428152342600
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T04:25:19.357Z,175428151935707
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T04:25:19.357Z,175428151935706
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1082.36) | #2 ""BigD @ 3-zQVLqR1l"" (211.65) | #4 ""Karl @ SEopwj_wYd"" (2046.16)",2025-08-04T04:25:19.357Z,175428151935702
"-- starting hand #234 (id: iuktxpydqfsu)  (Pot Limit Omaha Hi) (dead button) --",2025-08-04T04:25:19.357Z,175428151935701
"The player ""xuyan @ g17hvTKmo8"" quits the game with a stack of 0.00.",2025-08-04T04:25:19.357Z,175428151935700
"-- ending hand #233 --",2025-08-04T04:25:13.323Z,175428151332301
"""Greg @ bTWHIJcaFV"" collected 110.72 from pot with Two Pair (combination: K♣, K♥, Q♠, Q♦, 7♣)",2025-08-04T04:25:13.323Z,175428151332300
"River: 7♣, Q♠, 2♠, Q♦ [3♣]",2025-08-04T04:25:09.276Z,175428150927600
"Turn: 7♣, Q♠, 2♠ [Q♦]",2025-08-04T04:25:05.222Z,175428150522200
"""xuyan @ g17hvTKmo8"" shows a A♠, J♥, 9♣, 10♠.",2025-08-04T04:25:01.219Z,175428150121901
"""Greg @ bTWHIJcaFV"" shows a 6♣, K♣, 5♣, K♥.",2025-08-04T04:25:01.219Z,175428150121900
"Some players choose to not run it twice.",2025-08-04T04:25:00.342Z,175428150034201
"""xuyan @ g17hvTKmo8"" chooses to not run it twice.",2025-08-04T04:25:00.342Z,175428150034200
"Remaining players decide whether to run it twice.",2025-08-04T04:24:59.243Z,175428149924301
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T04:24:59.243Z,175428149924300
"""Greg @ bTWHIJcaFV"" calls 35.86",2025-08-04T04:24:57.346Z,175428149734600
"""xuyan @ g17hvTKmo8"" bets 35.86 and go all in",2025-08-04T04:24:55.408Z,175428149540800
"Flop:  [7♣, Q♠, 2♠]",2025-08-04T04:24:51.933Z,175428149193300
"""xuyan @ g17hvTKmo8"" calls 13.00",2025-08-04T04:24:51.108Z,175428149110800
"""BigD @ 3-zQVLqR1l"" calls 13.00",2025-08-04T04:24:49.970Z,175428148997000
"""Greg @ bTWHIJcaFV"" raises to 13.00",2025-08-04T04:24:46.455Z,175428148645500
"""xuyan @ g17hvTKmo8"" raises to 4.00",2025-08-04T04:24:43.708Z,175428148370800
"""Karl @ SEopwj_wYd"" folds",2025-08-04T04:24:41.468Z,175428148146800
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-08-04T04:24:38.983Z,175428147898300
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T04:24:36.584Z,175428147658407
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T04:24:36.584Z,175428147658406
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1020.50) | #2 ""BigD @ 3-zQVLqR1l"" (224.65) | #4 ""Karl @ SEopwj_wYd"" (2046.16) | #10 ""xuyan @ g17hvTKmo8"" (48.86)",2025-08-04T04:24:36.584Z,175428147658401
"-- starting hand #233 (id: lgtxgxyixxrc)  (Pot Limit Omaha Hi) (dealer: ""Karl @ SEopwj_wYd"") --",2025-08-04T04:24:36.584Z,175428147658400
"-- ending hand #232 --",2025-08-04T04:24:30.670Z,175428147067002
"""BigD @ 3-zQVLqR1l"" collected 40.00 from pot",2025-08-04T04:24:30.670Z,175428147067001
"Uncalled bet of 20.00 returned to ""BigD @ 3-zQVLqR1l""",2025-08-04T04:24:30.670Z,175428147067000
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T04:24:29.859Z,175428146985900
"""Karl @ SEopwj_wYd"" folds",2025-08-04T04:24:28.006Z,175428146800600
"""BigD @ 3-zQVLqR1l"" raises to 30.00",2025-08-04T04:24:23.735Z,175428146373500
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T04:24:14.694Z,175428145469400
"""xuyan @ g17hvTKmo8"" bets 10.00",2025-08-04T04:24:11.573Z,175428145157300
"""Karl @ SEopwj_wYd"" checks",2025-08-04T04:24:08.723Z,175428144872300
"Flop:  [K♦, 5♥, 4♣]",2025-08-04T04:24:05.651Z,175428144565100
"""Karl @ SEopwj_wYd"" calls 5.00",2025-08-04T04:24:04.843Z,175428144484300
"""BigD @ 3-zQVLqR1l"" calls 5.00",2025-08-04T04:24:02.611Z,175428144261100
"""Greg @ bTWHIJcaFV"" calls 5.00",2025-08-04T04:24:01.591Z,175428144159100
"""xuyan @ g17hvTKmo8"" raises to 5.00",2025-08-04T04:23:56.329Z,175428143632900
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T04:23:52.138Z,175428143213800
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-08-04T04:23:50.759Z,175428143075900
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-04T04:23:49.159Z,175428142915900
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T04:23:44.836Z,175428142483607
"""Karl @ SEopwj_wYd"" posts a small blind of 0.50",2025-08-04T04:23:44.836Z,175428142483606
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1025.50) | #2 ""BigD @ 3-zQVLqR1l"" (199.65) | #4 ""Karl @ SEopwj_wYd"" (2051.16) | #10 ""xuyan @ g17hvTKmo8"" (63.86)",2025-08-04T04:23:44.836Z,175428142483601
"-- starting hand #232 (id: uc0buccege8x)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-04T04:23:44.836Z,175428142483600
"-- ending hand #231 --",2025-08-04T04:23:38.834Z,175428141883402
"""Karl @ SEopwj_wYd"" collected 525.00 from pot with Full House (combination: 8♦, 8♠, 8♣, J♠, J♣)",2025-08-04T04:23:38.834Z,175428141883401
"""Karl @ SEopwj_wYd"" shows a 8♦, 5♠, J♠, Q♦.",2025-08-04T04:23:38.834Z,175428141883400
"""BigD @ 3-zQVLqR1l"" calls 157.50",2025-08-04T04:23:38.012Z,175428141801200
"""Karl @ SEopwj_wYd"" bets 157.50",2025-08-04T04:23:34.139Z,175428141413900
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:23:22.904Z,175428140290400
"River: 8♠, 9♠, 8♣, J♣ [6♠]",2025-08-04T04:23:18.726Z,175428139872600
"""BigD @ 3-zQVLqR1l"" calls 52.50",2025-08-04T04:23:17.863Z,175428139786300
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T04:23:15.018Z,175428139501800
"""Karl @ SEopwj_wYd"" bets 52.50",2025-08-04T04:23:13.988Z,175428139398800
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:23:02.322Z,175428138232200
"Turn: 8♠, 9♠, 8♣ [J♣]",2025-08-04T04:22:54.097Z,175428137409700
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T04:22:53.274Z,175428137327400
"""xuyan @ g17hvTKmo8"" calls 28.00",2025-08-04T04:22:51.921Z,175428137192100
"""Karl @ SEopwj_wYd"" calls 28.00",2025-08-04T04:22:45.870Z,175428136587000
"""BigD @ 3-zQVLqR1l"" raises to 28.00",2025-08-04T04:22:38.984Z,175428135898400
"""Greg @ bTWHIJcaFV"" calls 7.00",2025-08-04T04:22:33.255Z,175428135325500
"""xuyan @ g17hvTKmo8"" calls 7.00",2025-08-04T04:22:31.595Z,175428135159500
"""Karl @ SEopwj_wYd"" bets 7.00",2025-08-04T04:22:29.490Z,175428134949000
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:22:25.324Z,175428134532400
"Flop:  [8♠, 9♠, 8♣]",2025-08-04T04:22:21.883Z,175428134188300
"""Karl @ SEopwj_wYd"" calls 3.50",2025-08-04T04:22:21.041Z,175428134104100
"""BigD @ 3-zQVLqR1l"" calls 3.50",2025-08-04T04:22:19.320Z,175428133932000
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-04T04:22:14.355Z,175428133435500
"""xuyan @ g17hvTKmo8"" raises to 3.50",2025-08-04T04:22:12.680Z,175428133268000
"""Karl @ SEopwj_wYd"" posts a big blind of 1.00",2025-08-04T04:22:09.472Z,175428132947207
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-08-04T04:22:09.472Z,175428132947206
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1036.00) | #2 ""BigD @ 3-zQVLqR1l"" (441.15) | #4 ""Karl @ SEopwj_wYd"" (1767.66) | #10 ""xuyan @ g17hvTKmo8"" (95.36)",2025-08-04T04:22:09.472Z,175428132947201
"-- starting hand #231 (id: yvmkkbenevrv)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T04:22:09.472Z,175428132947200
"""Greg @ bTWHIJcaFV"" shows a 7♦, Q♣, 4♣, 3♣.",2025-08-04T04:22:07.124Z,175428132712400
"-- ending hand #230 --",2025-08-04T04:22:05.833Z,175428132583302
"""Karl @ SEopwj_wYd"" collected 35.70 from pot",2025-08-04T04:22:05.833Z,175428132583301
"Uncalled bet of 35.70 returned to ""Karl @ SEopwj_wYd""",2025-08-04T04:22:05.833Z,175428132583300
"""BigD @ 3-zQVLqR1l"" folds",2025-08-04T04:22:04.995Z,175428132499500
"""Karl @ SEopwj_wYd"" bets 35.70",2025-08-04T04:22:01.323Z,175428132132300
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:21:47.848Z,175428130784800
"River: Q♥, 6♠, 3♥, 5♠ [Q♦]",2025-08-04T04:21:43.109Z,175428130310900
"""Karl @ SEopwj_wYd"" calls 12.60",2025-08-04T04:21:42.262Z,175428130226200
"""BigD @ 3-zQVLqR1l"" raises to 12.60",2025-08-04T04:21:34.539Z,175428129453900
"""Karl @ SEopwj_wYd"" bets 5.25",2025-08-04T04:21:26.733Z,175428128673300
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:21:20.690Z,175428128069000
"Turn: Q♥, 6♠, 3♥ [5♠]",2025-08-04T04:21:12.879Z,175428127287900
"""BigD @ 3-zQVLqR1l"" calls 3.50",2025-08-04T04:21:12.006Z,175428127200600
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T04:21:11.073Z,175428127107300
"""Karl @ SEopwj_wYd"" bets 3.50",2025-08-04T04:21:09.451Z,175428126945100
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:21:06.132Z,175428126613200
"Flop:  [Q♥, 6♠, 3♥]",2025-08-04T04:21:03.270Z,175428126327000
"""BigD @ 3-zQVLqR1l"" checks",2025-08-04T04:21:02.407Z,175428126240700
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T04:21:01.406Z,175428126140600
"""xuyan @ g17hvTKmo8"" calls 1.00",2025-08-04T04:20:58.601Z,175428125860100
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T04:20:56.719Z,175428125671900
"""BigD @ 3-zQVLqR1l"" posts a big blind of 1.00",2025-08-04T04:20:55.487Z,175428125548707
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T04:20:55.487Z,175428125548706
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (1036.50) | #2 ""BigD @ 3-zQVLqR1l"" (458.25) | #4 ""Karl @ SEopwj_wYd"" (1749.06) | #10 ""xuyan @ g17hvTKmo8"" (96.36)",2025-08-04T04:20:55.487Z,175428125548701
"-- starting hand #230 (id: 3z4dk9exnlnm)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T04:20:55.487Z,175428125548700
"-- ending hand #229 --",2025-08-04T04:20:49.584Z,175428124958402
"""Greg @ bTWHIJcaFV"" collected 45.00 from pot",2025-08-04T04:20:49.584Z,175428124958401
"Uncalled bet of 22.50 returned to ""Greg @ bTWHIJcaFV""",2025-08-04T04:20:49.584Z,175428124958400
